Time,Country,"Core CPI,not seas.adj,,,","Core CPI / CPI, not seas. adj.","CPI Price, seas. adj.,,,",CPI seasonal / CPI not seasonal,"CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","Core CPI / CPI, seas. adj.",Core CPI Seasonal / Core CPI Not Seasonal,"CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$, Billions","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,",Industrial Production % of GDP,"Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,, (USD to EURO)","Retail Sales Volume,Index,,,"
2016Q4 [2016Q4],Brazil,..,,..,,..,..,,,..,486368.471,..,..,..,..,,34842.80177,34375,46782.88691,-0.024549463733639105,0.024549463733639105,45871,..,..,..
2016Q4 [2016Q4],Canada,..,,..,,..,..,,,..,386909.7532,..,..,..,..,,147.4428,116026,102666.9,-0.2649699480359339,0.2649699480359339,105.571009,..,..,..
2016Q4 [2016Q4],China,..,,..,,..,..,,,..,2834203.275,..,..,..,..,,417662.6906,442905.5392,534765.9802,-0.041317886629003354,0.041317886629003354,579506,..,..,..
2016Q4 [2016Q4],France,..,,..,,..,..,,,..,603832.2085,..,..,..,..,,128.5621,139467,133350.158,-0.22062684637333319,0.22062684637333319,137132.1298,..,..,..
2016Q4 [2016Q4],Germany,..,,..,,..,..,,,..,849088.9301,..,..,..,..,,266712.382,265636.3064,332439.4915,-0.0774089817567862,0.0774089817567862,329868,..,..,..
2016Q4 [2016Q4],India,..,,..,,..,..,,,..,575024.4159,..,..,..,..,,100936.9645,102559.43,4542.545239,0.16763535007488017,-0.16763535007488017,4549.7,..,..,..
2016Q4 [2016Q4],Italy,..,,..,,..,..,,,..,459479.6642,..,..,..,..,,163.5092858,153.9626532,115623,-0.25128313549028664,0.25128313549028664,117471,..,..,..
2016Q4 [2016Q4],Japan,..,,..,,..,..,,,..,1224217.818,..,..,..,..,,153541.7208,157280.6773,163137,-0.007837885594310139,0.007837885594310139,168999,..,..,..
2016Q4 [2016Q4],United Kingdom,..,,..,,..,..,,,..,629706.5787,..,..,..,..,,168.5970578,162294,79804.45724,-0.12646502811929414,0.12646502811929414,82085,..,..,..
2016Q4 [2016Q4],United States,..,,..,,..,..,,,..,4748000,..,..,..,..,,558242.0906,566872.9,371548.3,0.039320511920808765,-0.039320511920808765,378138.9,..,..,..
2017 [2017],Brazil,158.477429,0.9937610558416476,159.484986,1.0000791221710845,3.445177036,158.2746833,0.9924111809496601,0.9987206651364845,159.4723682,2063105.908,55.37730364,12.76263323,445695000000,490994000000,0.23798778244786065,151005.3782,150750,217671.8507,-0.03231364528669655,0.03231364528669655,217739,3.190255448,3.190255448,92.47462097
2017 [2017],Canada,112.4253286,0.992152986346918,112.63673,0.9940186026892474,1.603375527,111.9090098,0.9935392282783778,0.9954074512707273,113.3145091,1651015.871,107.2892225,6.341666667,259773000000,257602000000,0.15602636202641326,610.0002,..,424034.4,-0.25646294941037545,0.25646294941037545,431.3186464,1.298173725,1.298173725,99.16075141
2017 [2017],China,113.6487965,0.9401486245865877,121.5599433,1.0055928176794955,1.519128015,113.613329,0.9346280190310026,0.9996879201444072,120.8838619,1.230122835E7,103.5187453,3.942630322,5319900000000,5082270000000,0.41315142320726045,1849691.769,1849475.619,2256673.879,-0.03308467239371263,0.03308467239371263,2263346,6.757446433,6.757446433,..
2017 [2017],France,108.3824054,1.0021580094076636,107.6183642,0.9950933017618835,1.041432719,107.6879433,1.0006465355659067,0.9935924830470685,108.1490188,2597502.801,115.0332733,9.075,371615000000,378921000000,0.14587895722542477,474.5139,600499,606776.4003,-0.233417221404567,0.233417221404567,606021.01,5.818013328,0.886908361,102.7820645
2017 [2017],Germany,110.7369198,1.0021424326975263,109.9874146,0.9953595912946408,1.459490837,110.1576214,1.0015475116004773,0.9947686968262593,110.5001806,3671905.532,168.1810226,3.753594447,1103800000000,1221320000000,0.33261204280894885,1166561.587,1164932.121,1447050.368,-0.07638779880244477,0.07638779880244477,1445289,1.734737034,0.886908361,96.01134395
2017 [2017],India,..,,161.8969343,0.9980612505771912,3.32659515,..,,,162.2114216,2555791.406,126.4494957,8.5,663358000000,640878000000,0.2507552058025818,449540.3872,449795.4,19460.01581,0.16827678909176205,-0.16827678909176205,19477.02,65.1101154,65.1101154,..
2017 [2017],Italy,111.2024854,1.0141314693789794,109.4935596,0.998546606986923,1.227446862,109.4030924,0.9991737669290277,0.9838187699355144,109.6529284,1964400.939,72.37100553,11.23864835,465957000000,516585000000,0.2629733012971238,764.5759998,763.2767714,511902,-0.2602001525515459,0.2602001525515459,507593,1717.360532,0.886908361,76.61242964
2017 [2017],Japan,100.973481,0.972001819880466,103.6759642,0.9980167553128334,0.475554814,100.4676019,0.9690539429774603,0.9949899805870811,103.8819876,4870622.414,153.9811328,2.806692899,1669250000000,1793820000000,0.36829379235883425,672003.2608,672280.7839,699090,-0.005561248008497329,0.005561248008497329,698329,112.1102648,112.1102648,81.55644927
2017 [2017],United Kingdom,118.2111415,1.004468802093809,117.0767232,0.9948293740634631,2.683989094,117.4888738,1.0035203462202809,0.993890020087489,117.6852295,2671276.774,116.3973131,4.383333333,487347000000,498980000000,0.18679457136626906,637.3102741,..,337420.1879,-0.12607562080570092,0.12607562080570092,337466,0.77623036,0.77623036,97.27750433
2017 [2017],United States,114.5776348,1.0128723134658166,112.7056818,0.9963241505619576,2.138499307,114.2864319,1.0140254694772628,0.9974584664755185,113.1214994,19519400,207.6346464,4.341666667,3306230000000,3316260000000,0,2338879.915,2339591.4,1547195.5,0.04055884991341947,-0.04055884991341947,1547195.5,1,1,132.3031397
2017Q1 [2017Q1],Brazil,..,,..,,..,..,,,..,517233.0565,..,..,..,..,,37290.64959,36049,54516.57157,-0.03330398504798581,0.03330398504798581,50451,..,..,..
2017Q1 [2017Q1],Canada,..,,..,,..,..,,,..,398257.0181,..,..,..,..,,154.0436,..,105529.5,-0.2645915868670037,0.2645915868670037,105.7583863,..,..,..
2017Q1 [2017Q1],China,..,,..,,..,..,,,..,2909306.2,..,..,..,..,,460245.9127,417692.375,546349.5453,-0.029595933422202174,0.029595933422202174,478369,..,..,..
2017Q1 [2017Q1],France,..,,..,,..,..,,,..,604424.7473,..,..,..,..,,125.8119,145185,133685.5558,-0.22097001239049033,0.22097001239049033,133058.4992,..,..,..
2017Q1 [2017Q1],Germany,..,,..,,..,..,,,..,849175.6793,..,..,..,..,,273183.0413,275627.9274,339398.015,-0.07797558893182498,0.07797558893182498,340397,..,..,..
2017Q1 [2017Q1],India,..,,..,,..,..,,,..,598031.2449,..,..,..,..,,108285.9347,106456.25,5008.602037,0.17269554650153696,-0.17269554650153696,5110.88,..,..,..
2017Q1 [2017Q1],Italy,..,,..,,..,..,,,..,457589.3181,..,..,..,..,,174.2385059,177.7465044,118833,-0.25931278725385093,0.25931278725385093,116555,..,..,..
2017Q1 [2017Q1],Japan,..,,..,,..,..,,,..,1189634.472,..,..,..,..,,164064.3074,164471.0566,167917,-0.0032385515809094756,0.0032385515809094756,167416,..,..,..
2017Q1 [2017Q1],United Kingdom,..,,..,,..,..,,,..,636277.8901,..,..,..,..,,160.7341623,..,83627.29248,-0.13117941015455067,0.13117941015455067,83226,..,..,..
2017Q1 [2017Q1],United States,..,,..,,..,..,,,..,4797600,..,..,..,..,,574649.6212,548957.9,381728,0.04021211047190263,-0.04021211047190263,372739.2,..,..,..
2017Q2 [2017Q2],Brazil,..,,..,,..,..,,,..,510126.0433,..,..,..,..,,37097.06032,35441,55348.05775,-0.03577742730391589,0.03577742730391589,57249,..,..,..
2017Q2 [2017Q2],Canada,..,,..,,..,..,,,..,396337.6234,..,..,..,..,,153.307,..,105044.1,-0.26465010336437317,0.26465010336437317,109.3512768,..,..,..
2017Q2 [2017Q2],China,..,,..,,..,..,,,..,2983848.703,..,..,..,..,,448464.3541,444947.62,563088.5991,-0.03841489847818198,0.03841489847818198,561606,..,..,..
2017Q2 [2017Q2],France,..,,..,,..,..,,,..,629579.0594,..,..,..,..,,117.205,145837,143393.9187,-0.2275754117942634,0.2275754117942634,145527.0042,..,..,..
2017Q2 [2017Q2],Germany,..,,..,,..,..,,,..,887716.7463,..,..,..,..,,282773.8436,281796.1048,349000.9147,-0.07460383210752099,0.07460383210752099,350441,..,..,..
2017Q2 [2017Q2],India,..,,..,,..,..,,,..,632413.9923,..,..,..,..,,114048.0133,114168.41,4659.638691,0.17296956731012544,-0.17296956731012544,4611.3,..,..,..
2017Q2 [2017Q2],Italy,..,,..,,..,..,,,..,476424.7415,..,..,..,..,,186.7120636,194.7132351,122981,-0.2577412070367886,0.2577412070367886,126549,..,..,..
2017Q2 [2017Q2],Japan,..,,..,,..,..,,,..,1222247.364,..,..,..,..,,169387.3551,162761.2098,173292,-0.003194643748071944,0.003194643748071944,169215,..,..,..
2017Q2 [2017Q2],United Kingdom,..,,..,,..,..,,,..,659424.3316,..,..,..,..,,160.7726447,..,84147.73987,-0.12736407075170775,0.12736407075170775,84529,..,..,..
2017Q2 [2017Q2],United States,..,,..,,..,..,,,..,4839200,..,..,..,..,,578674.9213,584373.5,378578.6,0.04134904969829725,-0.04134904969829725,384517.6,..,..,..
2017Q3 [2017Q3],Brazil,..,,..,,..,..,,,..,519834.086,..,..,..,..,,36487.25163,39840,53980.08338,-0.0336507978624549,0.0336507978624549,56889,..,..,..
2017Q3 [2017Q3],Canada,..,,..,,..,..,,,..,427561.6998,..,..,..,..,,149.6456,..,104712.4,-0.24455594233279357,0.24455594233279357,104.6899471,..,..,..
2017Q3 [2017Q3],China,..,,..,,..,..,,,..,3146516.768,..,..,..,..,,462573.806,481076.8021,560666.2862,-0.031174942780409803,0.031174942780409803,588106,..,..,..
2017Q3 [2017Q3],France,..,,..,,..,..,,,..,677765.671,..,..,..,..,,119.274,147393,160995.4325,-0.23736250651738897,0.23736250651738897,153905.605,..,..,..
2017Q3 [2017Q3],Germany,..,,..,,..,..,,,..,961704.6937,..,..,..,..,,298692.2083,297185.0537,372707.8546,-0.07696296668287751,0.07696296668287751,371985,..,..,..
2017Q3 [2017Q3],India,..,,..,,..,..,,,..,656680.4104,..,..,..,..,,108449.6624,108248.33,4824.794786,0.15780106422069082,-0.15780106422069082,4771.77,..,..,..
2017Q3 [2017Q3],Italy,..,,..,,..,..,,,..,512097.7634,..,..,..,..,,196.1746791,194.3611576,132547,-0.2584483565055539,0.2584483565055539,126353,..,..,..
2017Q3 [2017Q3],Japan,..,,..,,..,..,,,..,1237127.309,..,..,..,..,,164137.635,166088.6846,178563,-0.01166037229560502,0.01166037229560502,176415,..,..,..
2017Q3 [2017Q3],United Kingdom,..,,..,,..,..,,,..,677767.8324,..,..,..,..,,157.5039955,..,84741.56195,-0.12479798230462613,0.12479798230462613,82252,..,..,..
2017Q3 [2017Q3],United States,..,,..,,..,..,,,..,4902900,..,..,..,..,,577316.0731,587829,384316,0.03936447267943463,-0.03936447267943463,381781.2,..,..,..
2017Q4 [2017Q4],Brazil,..,,..,,..,..,,,..,515912.7219,..,..,..,..,,40130.41667,39420,53827.13803,-0.026548524156484853,0.026548524156484853,53150,..,..,..
2017Q4 [2017Q4],Canada,..,,..,,..,..,,,..,428859.5301,..,..,..,..,,153.004,..,108748.4,-0.25321903415479213,0.25321903415479213,111.5190362,..,..,..
2017Q4 [2017Q4],China,..,,..,,..,..,,,..,3261556.675,..,..,..,..,,478407.6966,505758.8218,586569.4484,-0.033162616068905186,0.033162616068905186,635265,..,..,..
2017Q4 [2017Q4],France,..,,..,,..,..,,,..,685733.323,..,..,..,..,,112.223,162084,168701.4933,-0.24585252698883353,0.24585252698883353,173529.9016,..,..,..
2017Q4 [2017Q4],Germany,..,,..,,..,..,,,..,973308.4125,..,..,..,..,,311912.4934,310323.035,385943.5836,-0.07606128668902266,0.07606128668902266,382466,..,..,..
2017Q4 [2017Q4],India,..,,..,,..,..,,,..,668665.7579,..,..,..,..,,118756.7768,120922.41,4966.980298,0.1701744035156911,-0.1701744035156911,4983.07,..,..,..
2017Q4 [2017Q4],Italy,..,,..,,..,..,,,..,518289.1157,..,..,..,..,,207.4507512,196.4558744,137541,-0.26497478933802737,0.26497478933802737,138136,..,..,..
2017Q4 [2017Q4],Japan,..,,..,,..,..,,,..,1221613.269,..,..,..,..,,174413.9633,178959.8329,179318,-0.004014393772928147,0.004014393772928147,185283,..,..,..
2017Q4 [2017Q4],United Kingdom,..,,..,,..,..,,,..,697806.7198,..,..,..,..,,158.2994716,..,84903.59358,-0.12144522502260949,0.12144522502260949,87459,..,..,..
2017Q4 [2017Q4],United States,..,,..,,..,..,,,..,4979700,..,..,..,..,,608239.2997,618431,402572.9,0.04130096184509106,-0.04130096184509106,408157.5,..,..,..
2018 [2018],Brazil,163.6824413,0.9901138264165128,165.3348985,1.0001095272888063,3.668002004,163.4821895,0.9887942048726028,0.9987765834966198,165.3167918,1894048.016,58.52277586,12.25642786,449225000000,495832000000,0.26178428203057763,181151.284,181231,239307.7591,-0.03070485785403657,0.03070485785403657,239265,3.6541273,3.6541273,84.99924264
2018 [2018],Canada,114.5908005,0.9888342725414232,115.1626367,0.9937687980912281,2.242524917,114.0350877,0.9902090727313124,0.99515045887126,115.8847379,1715409.508,108.6825203,5.833333333,269946000000,266140000000,0.15514662753052666,612.2551,..,451586.7,-0.2628960856266864,0.2628960856266864,459.2781378,1.29661636,1.29661636,100.2665214
2018 [2018],China,115.671043,0.9387815945904612,123.9048141,1.0056065540814105,1.928983113,115.6330891,0.9332412944558868,0.9996718807143462,123.2140081,1.388515581E7,96.32895629,3.835076433,5652090000000,5400710000000,0.3889556641568576,2134991.193,2128146.335,2502725.039,-0.026483955314002335,0.026483955314002335,2486695,6.613852907,6.613852907,..
2018 [2018],France,109.7448251,0.996315664284857,109.5710185,0.9947377653909609,1.814424842,109.0443262,0.9951931422449998,0.9936170211273133,110.1506571,2791631.388,123.4374979,8.7,373257000000,381054000000,0.1364986801760376,495.5232,655269,687548.9401,-0.2461117967985822,0.2461117967985822,687332.0763,5.554688046,0.846769491,110.5543226
2018 [2018],Germany,112.369018,0.9995978178171733,111.9021935,0.9954451006375713,1.740907233,111.7857783,0.9989596700801044,0.9948096040138039,112.414229,3957285.832,173.1558493,3.397786158,1114290000000,1233060000000,0.311592352017902,1286934.121,1286513.284,1557114.478,-0.06827415771062752,0.06827415771062752,1556580,1.656284572,0.846769491,102.0171219
2018 [2018],India,..,,168.281975,0.9980499549763052,3.943892292,..,,,168.6107736,2722215.335,137.8297931,..,697551000000,673897000000,0.24755462631320457,513706.1213,513687.32,22213.44911,0.18054878534801877,-0.18054878534801877,22211.67,68.40717364,68.40717364,..
2018 [2018],Italy,111.9700292,1.0096466204476828,110.7386751,0.9985433590256575,1.137158684,110.167206,0.9948394804300851,0.983899055730531,110.9002169,2087035.034,77.22475194,10.60800195,468900000000,523834000000,0.25099434914421276,722.6208533,724.0544659,550139,-0.2632521113427078,0.2632521113427078,549517,1639.629946,0.846769491,79.82021043
2018 [2018],Japan,101.1245384,0.9640095797584463,104.709022,0.9981800845989118,0.996429461,100.6262525,0.961008426761927,0.9950725520444007,104.899931,4959436.281,172.8227382,2.441199272,1686560000000,1813290000000,0.36562421558814256,749168.1661,749114.3654,739132,0.0020236505786856043,-0.0020236505786856043,738139,110.3401043,110.3401043,84.29392264
2018 [2018],United Kingdom,120.7896934,1.001560160897321,119.9796111,0.9948431460934067,2.479474874,120.0507279,1.0005927407110924,0.9938822139604835,120.6015356,2864793.852,120.980102,4.075,491139000000,500976000000,0.17487331580604076,654.3633796,..,349623.4431,-0.12181298122961763,0.12181298122961763,349608,0.749077519,0.749077519,103.4552584
2018 [2018],United States,117.0292901,1.009877965116296,115.4552972,0.9962955470259082,2.439642136,116.738241,1.0111120393010429,0.9975130234512121,115.8845862,20580400,239.1862317,3.891666667,3436670000000,3446970000000,0,2537078.683,2537729.4,1665688.4,0.04234078458144644,-0.04234078458144644,1665688.7,1,1,136.9507766
2018Q1 [2018Q1],Brazil,..,,..,,..,..,,,..,523642.8563,..,..,..,..,,43885.34384,42423,58870.52646,-0.028617181423773393,0.028617181423773393,54666,..,..,..
2018Q1 [2018Q1],Canada,..,,..,,..,..,,,..,434761.2873,..,..,..,..,,154.339,..,111457.4,-0.2560095948082818,0.2560095948082818,110.8385201,..,..,..
2018Q1 [2018Q1],China,..,,..,,..,..,,,..,3504679.45,..,..,..,..,,556083.5274,508013.519,636993.3526,-0.023086226958645237,0.023086226958645237,543918,..,..,..
2018Q1 [2018Q1],France,..,,..,,..,..,,,..,721179.1418,..,..,..,..,,114.051,170594,184237.4615,-0.2553088405197689,0.2553088405197689,184480.0098,..,..,..
2018Q1 [2018Q1],Germany,..,,..,,..,..,,,..,1020697.721,..,..,..,..,,324155.9248,328574.2694,399691.8126,-0.07400417013373543,0.07400417013373543,403029,..,..,..
2018Q1 [2018Q1],India,..,,..,,..,..,,,..,694036.2338,..,..,..,..,,123618.5831,121373.64,5081.749661,0.1707934365184148,-0.1707934365184148,5189.05,..,..,..
2018Q1 [2018Q1],Italy,..,,..,,..,..,,,..,542304.4902,..,..,..,..,,201.8735491,205.8122145,140695,-0.25906686923998473,0.25906686923998473,139246,..,..,..
2018Q1 [2018Q1],Japan,..,,..,,..,..,,,..,1268001.846,..,..,..,..,,186341.8107,186408.2077,183296,0.0024020554146732703,-0.0024020554146732703,184360,..,..,..
2018Q1 [2018Q1],United Kingdom,..,,..,,..,..,,,..,738269.8464,..,..,..,..,,166.55039,..,84886.1915,-0.11475430226917092,0.11475430226917092,84815,..,..,..
2018Q1 [2018Q1],United States,..,,..,,..,..,,,..,5040800,..,..,..,..,,625301.7827,598142.1,410122.3,0.04268756600142835,-0.04268756600142835,402815.7,..,..,..
2018Q2 [2018Q2],Brazil,..,,..,,..,..,,,..,473713.4387,..,..,..,..,,43917.69115,41378,57597.5923,-0.028878009430218846,0.028878009430218846,59152,..,..,..
2018Q2 [2018Q2],Canada,..,,..,,..,..,,,..,429959.6688,..,..,..,..,,157.349,..,114836.3,-0.2667202515065292,0.2667202515065292,120.0442996,..,..,..
2018Q2 [2018Q2],China,..,,..,,..,..,,,..,3556370.336,..,..,..,..,,536224.9453,531952.9492,626414.8145,-0.025360089270523023,0.025360089270523023,626124,..,..,..
2018Q2 [2018Q2],France,..,,..,,..,..,,,..,700674.7448,..,..,..,..,,116.3452,167365,172487.9095,-0.2460079595835891,0.2460079595835891,174403.7684,..,..,..
2018Q2 [2018Q2],Germany,..,,..,,..,..,,,..,995911.0155,..,..,..,..,,326352.9598,324552.318,398900.4939,-0.07284539780251079,0.07284539780251079,399019,..,..,..
2018Q2 [2018Q2],India,..,,..,,..,..,,,..,689044.8035,..,..,..,..,,128158.0233,128690.81,5548.178314,0.17794175990182906,-0.17794175990182906,5499.29,..,..,..
2018Q2 [2018Q2],Italy,..,,..,,..,..,,,..,526861.9415,..,..,..,..,,179.5784444,186.4657325,137948,-0.26148865709177443,0.26148865709177443,142499,..,..,..
2018Q2 [2018Q2],Japan,..,,..,,..,..,,,..,1257295.156,..,..,..,..,,185348.5486,177987.9249,190917,-0.004428913428502854,0.004428913428502854,185140,..,..,..
2018Q2 [2018Q2],United Kingdom,..,,..,,..,..,,,..,726047.4123,..,..,..,..,,165.314871,..,87705.10809,-0.1205703535829543,0.1205703535829543,87258,..,..,..
2018Q2 [2018Q2],United States,..,,..,,..,..,,,..,5127600,..,..,..,..,,628237.6688,632694,423087.4,0.040009023480770727,-0.040009023480770727,429251.7,..,..,..
2018Q3 [2018Q3],Brazil,..,,..,,..,..,,,..,438365.2423,..,..,..,..,,46619.45246,51545,60176.35933,-0.030926053349645325,0.030926053349645325,63265,..,..,..
2018Q3 [2018Q3],Canada,..,,..,,..,..,,,..,429215.23,..,..,..,..,,152.5321,..,116253.8,-0.27049661751285015,0.27049661751285015,116.3026756,..,..,..
2018Q3 [2018Q3],China,..,,..,,..,..,,,..,3397983.201,..,..,..,..,,539986.792,560862.428,627531.6652,-0.025763774574940883,0.025763774574940883,656750,..,..,..
2018Q3 [2018Q3],France,..,,..,,..,..,,,..,688480.9746,..,..,..,..,,132.348,154169,165599.4711,-0.24033652229262342,0.24033652229262342,158108.9767,..,..,..
2018Q3 [2018Q3],Germany,..,,..,,..,..,,,..,975055.8376,..,..,..,..,,320144.7222,317935.4701,380345.5906,-0.06174094454752278,0.06174094454752278,378679,..,..,..
2018Q3 [2018Q3],India,..,,..,,..,..,,,..,671757.5682,..,..,..,..,,133790.0622,132938.77,5821.048047,0.19049880523995857,-0.19049880523995857,5715.47,..,..,..
2018Q3 [2018Q3],Italy,..,,..,,..,..,,,..,512905.0967,..,..,..,..,,174.3184335,173.072171,136330,-0.26545979449710544,0.26545979449710544,129234,..,..,..
2018Q3 [2018Q3],Japan,..,,..,,..,..,,,..,1222796.252,..,..,..,..,,183885.574,185670.8219,184789,-7.388197326597683E-4,7.388197326597683E-4,180677,..,..,..
2018Q3 [2018Q3],United Kingdom,..,,..,,..,..,,,..,703527.4273,..,..,..,..,,160.9190682,..,89516.26733,-0.12701046866748075,0.12701046866748075,87299,..,..,..
2018Q3 [2018Q3],United States,..,,..,,..,..,,,..,5187500,..,..,..,..,,639071.2305,650424.6,416610,0.04288409262650601,-0.04288409262650601,413189.3,..,..,..
2018Q4 [2018Q4],Brazil,..,,..,,..,..,,,..,458326.4786,..,..,..,..,,46728.7965,45885,62663.28101,-0.03476666798451911,0.03476666798451911,62182,..,..,..
2018Q4 [2018Q4],Canada,..,,..,,..,..,,,..,421473.322,..,..,..,..,,148.035,..,109039.2,-0.25835838074705,0.25835838074705,112.0926426,..,..,..
2018Q4 [2018Q4],China,..,,..,,..,..,,,..,3426122.824,..,..,..,..,,502695.9284,527317.4383,611785.2068,-0.031840445892899506,0.031840445892899506,659903,..,..,..
2018Q4 [2018Q4],France,..,,..,,..,..,,,..,681296.5268,..,..,..,..,,132.779,163141,165224.098,-0.2423193316064913,0.2423193316064913,170339.3214,..,..,..
2018Q4 [2018Q4],Germany,..,,..,,..,..,,,..,965621.2574,..,..,..,..,,316280.5139,315451.2268,378176.5804,-0.06409973478282703,0.06409973478282703,375853,..,..,..
2018Q4 [2018Q4],India,..,,..,,..,..,,,..,667376.7297,..,..,..,..,,128139.4527,130684.1,5762.473087,0.18337016285840688,-0.18337016285840688,5807.86,..,..,..
2018Q4 [2018Q4],Italy,..,,..,,..,..,,,..,504963.5056,..,..,..,..,,166.8504263,158.7043479,135166,-0.2673443686059914,0.2673443686059914,138538,..,..,..
2018Q4 [2018Q4],Japan,..,,..,,..,..,,,..,1211343.027,..,..,..,..,,193592.2328,199047.411,180130,0.011113476942481297,-0.011113476942481297,187962,..,..,..
