,Time,Country,"CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, % y-o-y, not seas. adj.,,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Core CPI,not seas.adj,,,","Core CPI,seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Retail Sales Volume,Index,,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,"
0,1988M02 [1988M02],India,..,..,19.67772235,9.203992499,..,19.50844827,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.06809524,13.06809524,..
0,1988M02 [1988M02],Italy,..,..,48.89032579,5.138998032,..,49.13232104,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1250.293333,0.813497134,..
0,1988M02 [1988M02],Japan,89.42598187,..,89.04697229,0.717654633,..,88.71635611,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129.2609524,129.2609524,58.12160963
0,1988M02 [1988M02],United Kingdom,..,..,55.32656162,3.128304397,..,55.22156943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.569017083,0.569017083,..
0,1988M02 [1988M02],United States,55.02394519,..,53.42823512,3.935599284,54.93285229,53.53343763,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,55.63628184
0,1988M03 [1988M03],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M03 [1988M03],Canada,63.26164875,..,60.83230418,4.250160405,..,61.16420504,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.249347826,1.249347826,..
0,1988M03 [1988M03],China,..,..,31.02069842,11.5854369,..,31.26166045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M03 [1988M03],France,..,..,66.19147646,2.565807217,..,66.59899562,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.689391304,0.804942732,..
0,1988M03 [1988M03],Germany,..,..,64.18554477,1.19047619,67.66595289,64.24702059,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.677173913,0.804942732,85.67291639
0,1988M03 [1988M03],India,..,..,19.82817736,9.70778779,..,19.6469442,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.98347826,12.98347826,..
0,1988M03 [1988M03],Italy,..,..,49.1132633,5.319886937,..,49.34924078,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1241.394348,0.804942732,..
0,1988M03 [1988M03],Japan,89.72809668,..,89.11214051,0.740598039,..,89.02691511,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127.113913,127.113913,57.42660716
0,1988M03 [1988M03],United Kingdom,..,..,55.49307602,3.349846689,..,55.44928724,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.545671764,0.545671764,..
0,1988M03 [1988M03],United States,55.38743946,..,53.56617377,3.832442068,55.15947297,53.76418521,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.4386375
0,1988M04 [1988M04],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M04 [1988M04],Canada,63.44086022,..,60.99638689,3.989797537,..,61.33796699,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.23547619,1.23547619,..
0,1988M04 [1988M04],China,..,..,31.50261714,12.43002549,..,31.7863806,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M04 [1988M04],France,..,..,66.52081287,2.426773499,..,66.94091249,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.670428571,0.801944598,..
0,1988M04 [1988M04],Germany,..,..,64.29341963,1.188455008,67.77301927,64.35536295,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.671142857,0.801944598,85.07353205
0,1988M04 [1988M04],India,..,..,20.03498908,10.36957524,..,19.89943158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.14571429,13.14571429,..
0,1988M04 [1988M04],Italy,..,..,49.31747839,5.328875203,..,49.45770065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1241.748095,0.801944598,..
0,1988M04 [1988M04],Japan,90.43303122,..,89.01264519,0.300201232,..,89.54451346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124.897619,124.897619,57.05777615
0,1988M04 [1988M04],United Kingdom,..,..,55.5642481,3.464762631,..,56.13244068,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.532423004,0.532423004,..
0,1988M04 [1988M04],United States,55.61462337,..,53.8880306,3.992901508,55.43141778,54.0410823,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,55.92068876
0,1988M05 [1988M05],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M05 [1988M05],Canada,63.79928315,..,61.31915036,3.913480334,..,61.68549088,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.237454545,1.237454545,..
0,1988M05 [1988M05],China,..,..,32.22772797,14.26238436,..,32.49766791,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M05 [1988M05],France,..,..,66.59283745,2.546994775,..,67.10118602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.737977273,0.812262787,..
0,1988M05 [1988M05],Germany,..,..,64.50916936,1.528013582,67.98715203,64.57204767,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.694772727,0.812262787,86.05477233
0,1988M05 [1988M05],India,..,..,20.1700066,9.718090491,..,20.1431704,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.30727273,13.30727273,..
0,1988M05 [1988M05],Italy,..,..,49.53633234,5.311604236,..,49.67462039,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1258.666364,0.812262787,..
0,1988M05 [1988M05],Japan,90.63444109,..,88.76973319,0.096904994,..,89.54451346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124.7968182,124.7968182,58.22125781
0,1988M05 [1988M05],United Kingdom,..,..,55.64857419,3.759576356,..,56.36015849,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.535068155,0.535068155,..
0,1988M05 [1988M05],United States,55.75093373,..,54.02596925,3.982300885,55.61271433,54.22568036,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.31749109
0,1988M06 [1988M06],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M06 [1988M06],Canada,63.79928315,..,61.50431231,3.923141831,..,61.85925282,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.217818182,1.217818182,..
0,1988M06 [1988M06],China,..,..,33.02053671,16.4147698,..,32.89412313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M06 [1988M06],France,..,..,66.93535998,2.699333558,..,67.27214446,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.931045455,0.842066669,..
0,1988M06 [1988M06],Germany,..,..,64.50916936,1.528013582,67.98715203,64.68039003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.757954545,0.842066669,85.36790414
0,1988M06 [1988M06],India,..,..,20.31831639,9.394570333,..,20.37432006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.75863636,13.75863636,..
0,1988M06 [1988M06],Italy,..,..,49.79000428,5.273946663,..,49.89154013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1303.427727,0.842066669,..
0,1988M06 [1988M06],Japan,90.53373615,..,88.9786334,0.195344907,..,89.44099379,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127.4654545,127.4654545,58.93453808
0,1988M06 [1988M06],United Kingdom,..,..,55.93728043,4.174129657,..,56.5878763,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.56302056,0.56302056,..
0,1988M06 [1988M06],United States,55.88724408,..,54.25586699,3.964757709,55.839335,54.45642794,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.43562935
0,1988M07 [1988M07],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M07 [1988M07],Canada,64.24731183,..,61.6353781,3.935977286,..,62.20677672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.208333333,1.208333333,..
0,1988M07 [1988M07],China,..,..,33.9695314,19.2345675,..,33.04570896,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M07 [1988M07],France,..,..,67.24667262,2.823773026,..,67.51789721,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.220142857,0.883956289,..
0,1988M07 [1988M07],Germany,..,..,64.50916936,1.355932203,67.98715203,64.68039003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.845380952,0.883956289,77.4301141
0,1988M07 [1988M07],India,..,..,20.41553225,9.78564197,..,20.65599271,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.07761905,14.07761905,..
0,1988M07 [1988M07],Italy,..,..,49.92381824,4.981075569,..,49.89154013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1367.034762,0.883956289,..
0,1988M07 [1988M07],Japan,90.43303122,..,89.12282923,0.500718478,..,89.23395445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133.0728571,133.0728571,57.03873714
0,1988M07 [1988M07],United Kingdom,..,..,56.32070584,4.302537409,..,56.5878763,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.586562051,0.586562051,..
0,1988M07 [1988M07],United States,56.02355443,..,54.48576473,4.130052724,56.02063155,54.68717551,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.30518503
0,1988M08 [1988M08],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M08 [1988M08],Canada,64.51612903,..,61.86435795,3.923566715,..,62.29365769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.223782609,1.223782609,..
0,1988M08 [1988M08],China,..,..,35.11204018,23.05202085,..,34.16511194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M08 [1988M08],France,..,..,67.45978421,2.80991237,..,67.68885565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.391956522,0.904623488,..
0,1988M08 [1988M08],Germany,..,..,64.50916936,1.184433164,67.98715203,64.57204767,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.88826087,0.904623488,77.6992802
0,1988M08 [1988M08],India,..,..,20.60309621,8.710542824,..,20.82084374,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.20869565,14.20869565,..
0,1988M08 [1988M08],Italy,..,..,50.12873675,4.728203446,..,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1398.046957,0.904623488,..
0,1988M08 [1988M08],Japan,90.23162135,..,89.32816234,0.68444656,..,89.54451346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133.766087,133.766087,57.27069271
0,1988M08 [1988M08],United Kingdom,..,..,56.53234023,4.649164903,..,56.81559412,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.589413902,0.589413902,..
0,1988M08 [1988M08],United States,56.25073835,..,54.71566247,4.111986002,56.20192809,54.91792309,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.55677576
0,1988M09 [1988M09],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M09 [1988M09],Canada,64.60573477,..,62.09373938,4.081065228,..,62.38053866,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.227318182,1.227318182,..
0,1988M09 [1988M09],China,..,..,36.19456862,25.89752848,..,35.89085821,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M09 [1988M09],France,..,..,67.58226496,2.922273235,..,67.85981408,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.349090909,0.897711389,..
0,1988M09 [1988M09],Germany,..,..,64.72491909,1.351351351,68.30835118,64.68039003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.866590909,0.897711389,78.05816833
0,1988M09 [1988M09],India,..,..,20.71938534,8.102552381,..,20.93824843,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.47863636,14.47863636,..
0,1988M09 [1988M09],Italy,..,..,50.41942344,4.954680399,..,50.32537961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1392.503182,0.897711389,..
0,1988M09 [1988M09],Japan,90.63444109,..,89.56019064,0.600838955,..,90.16563147,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.3986364,134.3986364,57.83023655
0,1988M09 [1988M09],United Kingdom,..,..,56.65761989,4.699581946,..,57.04331193,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.593835345,0.593835345,..
0,1988M09 [1988M09],United States,56.6596694,..,54.94556021,4.184829991,56.51919704,55.28711921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.14192452
0,1988M10 [1988M10],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M10 [1988M10],Canada,65.05376344,..,62.36635842,4.360803881,..,62.72806255,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.205809524,1.205809524,..
0,1988M10 [1988M10],China,..,..,36.87901712,27.15875828,..,36.7420709,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M10 [1988M10],France,..,..,67.66638867,3.02001092,..,68.02008762,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.203785714,0.874294797,..
0,1988M10 [1988M10],Germany,..,..,64.83279396,1.52027027,68.52248394,64.78873239,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.818761905,0.874294797,81.80791257
0,1988M10 [1988M10],India,..,..,21.28647373,9.756543222,..,21.46229605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.69238095,14.69238095,..
0,1988M10 [1988M10],Italy,..,..,50.62021642,4.687524575,..,50.65075922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1357.365714,0.874294797,..
0,1988M10 [1988M10],Japan,91.03726083,..,89.88249163,1.16506142,..,90.68322981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.9004762,128.9004762,59.49493759
0,1988M10 [1988M10],United Kingdom,..,..,56.81800114,4.812392632,..,57.27102974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.575857203,0.575857203,..
0,1988M10 [1988M10],United States,57.02316367,..,55.12947841,4.260869565,56.74581772,55.47171727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,57.18247096
0,1988M11 [1988M11],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M11 [1988M11],Canada,65.41218638,..,62.38589802,4.04129908,..,62.81494353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.218136364,1.218136364,..
0,1988M11 [1988M11],China,..,..,37.37380173,26.74973996,..,37.04524254,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M11 [1988M11],France,..,..,67.86228728,3.044164263,..,68.10556683,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.970204545,0.840488915,..
0,1988M11 [1988M11],Germany,..,..,65.15641855,2.027027027,68.62955032,65.00541712,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.748181818,0.840488915,82.4676538
0,1988M11 [1988M11],India,..,..,21.38558402,9.732854055,..,21.58080911,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.96818182,14.96818182,..
0,1988M11 [1988M11],Italy,..,..,50.98037471,5.392299472,..,51.0845987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1300.078636,0.840488915,..
0,1988M11 [1988M11],Japan,91.13796576,..,90.03205623,1.139581856,..,90.26915114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123.1509091,123.1509091,60.48338261
0,1988M11 [1988M11],United Kingdom,..,..,57.1628885,4.991373807,..,57.49874755,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.552824687,0.552824687,..
0,1988M11 [1988M11],United States,57.15947402,..,55.3133966,4.24610052,56.92711426,55.51786678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,57.55384076
0,1988M12 [1988M12],Brazil,..,..,1.18E-05,..,..,1.11E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988M12 [1988M12],Canada,65.50179211,..,62.50817727,3.919234501,..,62.81494353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1965,1.1965,..
0,1988M12 [1988M12],China,..,..,37.96886461,27.68518196,..,37.31343284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1988M12 [1988M12],France,..,..,67.99043668,3.031517504,..,68.19104605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.002772727,0.842486391,..
0,1988M12 [1988M12],Germany,..,..,65.15641855,1.854974705,68.62955032,65.00541712,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.757545455,0.842486391,82.4676538
0,1988M12 [1988M12],India,..,..,21.3068571,8.778307961,..,21.37429196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.01772727,15.01772727,..
0,1988M12 [1988M12],Italy,..,..,51.2736958,5.593807513,..,51.30151844,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1295.819545,0.842486391,..
0,1988M12 [1988M12],Japan,91.23867069,..,90.0594381,1.060964678,..,90.0621118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123.6640909,123.6640909,61.03110681
0,1988M12 [1988M12],United Kingdom,..,..,57.52085782,5.095711126,..,57.61260646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.548071529,0.548071529,..
0,1988M12 [1988M12],United States,57.25034759,..,55.49731479,4.411764706,57.1084108,55.61016582,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,57.80652536
0,1989M01 [1989M01],Brazil,..,..,1.88E-05,..,..,1.93E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989M01 [1989M01],Canada,65.68100358,..,62.73911375,4.272259308,..,63.16246742,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.191909091,1.191909091,..
0,1989M01 [1989M01],China,..,..,38.56968276,27.96411285,..,38.80597015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1989M01 [1989M01],France,..,..,68.36628459,3.386323699,..,68.52227802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.247954545,0.874693826,..
0,1989M01 [1989M01],Germany,..,..,65.69579288,2.525252525,68.84368308,65.65547129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.834045455,0.874693826,80.54028104
0,1989M01 [1989M01],India,..,..,21.23721147,8.058753705,..,21.12988368,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.07863636,15.07863636,..
0,1989M01 [1989M01],Italy,..,..,51.50602878,5.78394929,..,51.62689805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1343.342727,0.874693826,..
0,1989M01 [1989M01],Japan,90.83585096,..,89.89425675,1.052864059,..,89.85507246,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127.2977273,127.2977273,58.36342574
0,1989M01 [1989M01],United Kingdom,..,..,57.84211888,4.780089462,..,57.72646536,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.562865829,0.562865829,..
0,1989M01 [1989M01],United States,57.43209473,..,55.72721254,4.482758621,57.33503148,55.88706291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,57.88747194
0,1989M02 [1989M02],Brazil,..,..,1.03E-05,..,..,1.06E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989M02 [1989M02],Canada,66.12903226,..,63.17509688,4.544728415,..,63.59687228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.18925,1.18925,..
0,1989M02 [1989M02],China,..,..,39.15959932,28.54350791,..,39.05083955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
0,1989M02 [1989M02],France,..,..,68.40749998,3.366111813,..,68.69323646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.29955,0.883210406,..
0,1989M02 [1989M02],Germany,..,..,65.69579288,2.352941176,69.05781585,65.87215601,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.85035,0.883210406,79.90323927
0,1989M02 [1989M02],India,..,..,21.35608804,8.529268059,..,21.18002086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.236,15.236,..
0,1989M02 [1989M02],Italy,..,..,51.71342583,5.774353105,..,51.95227766,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1354.742,0.883210406,..
0,1989M02 [1989M02],Japan,90.73514602,..,89.87806955,0.933324561,..,89.54451346,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127.6755,127.6755,59.31684514
0,1989M02 [1989M02],United Kingdom,..,..,58.07015717,4.95891209,..,57.95418318,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.570153476,0.570153476,..
0,1989M02 [1989M02],United States,57.65927865,..,55.91113073,4.647160069,57.51632802,56.11781048,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,56.90490075
0,1989M03 [1989M03],Brazil,..,..,1.11E-05,..,..,1.17E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989M03 [1989M03],Canada,66.57706093,..,63.56393793,4.490432808,..,63.94439618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.195565217,1.195565217,..
0,1989M03 [1989M03],China,..,..,39.5563896,27.5161154,..,39.72714552,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.731,3.731,..
