,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
0,1996Q3 [1996Q3],Japan,..,..,..,..,..,..,131504800,1206626.545,..,..,..,..,..,..,0.682461702,0.668875225,88226.37069,87441.16772,128123.4837,131898.3034,1273990.041,1.066066646,112738300,101256,1.077550049,102309,94998.6905,94960.85582,..,..,..
0,1996Q3 [1996Q3],United Kingdom,..,..,..,..,..,..,229350,356631.5886,..,..,..,..,..,..,0.733297095,0.927545938,236.4858558,76524,104346.8546,255.0857289,460359.9644,0.892349611,327469,41888.201,0.747084952,40396,46999.82367,54078.96856,..,..,..
0,1996Q3 [1996Q3],United States,..,..,..,..,..,..,2032900,2032900,..,..,..,..,..,..,0.802488748,0.790982538,201137.1089,204015.7,254231.5666,254293.2831,2649471.618,0.862635045,2774300,156115,0.865782933,149769.8,180978.2338,173001.7687,..,..,..
0,1996Q4 [1996Q4],Brazil,..,..,..,..,..,..,228704.8626,221892.6848,..,..,..,..,..,..,0.71031746,0.695071011,14863.50182,15888,22358.22573,21382.37106,336966.8873,0.641444115,182279,12002.26798,0.652370203,11889,18710.3037,18223.69627,..,..,..
0,1996Q4 [1996Q4],Canada,..,..,..,..,..,..,219420,162502.7022,..,..,..,..,..,..,0.788028528,0.780219637,59.2880719,51449,65310.42442,57794.11682,280111.5508,..,305626.75,51706.4,..,53.7690269,..,..,..,..,..
0,1996Q4 [1996Q4],China,..,..,..,..,..,..,1890763.642,227816.0703,..,..,..,..,..,..,0.582694618,0.648960465,35153.80301,42951.23558,73378.83082,54169.85002,405546.5905,..,3251573.399,41496.98026,..,47124,..,..,..,..,..
0,1996Q4 [1996Q4],France,..,..,..,..,..,..,314998,402293.7223,..,..,..,..,..,..,0.691032031,0.682013653,164.8455423,70849,102478.7934,100863.3238,534405.897,..,402066,91273.15629,..,97072.94152,..,..,..,..,..
0,1996Q4 [1996Q4],Germany,..,..,..,..,..,..,486140,620864.4822,..,..,..,..,..,..,0.792171469,0.794491908,114636.8948,119042.3457,150270.8377,144290.571,755897.151,0.817327261,591930,132173.3575,0.815470419,138079,161703.6787,169274.2576,..,..,..
0,1996Q4 [1996Q4],India,..,..,..,..,..,..,3507450,98129.22436,..,..,..,..,..,..,0.61771806,0.61771806,9810.475697,9914,16050.91408,15883.48813,155448.1185,..,8103830,288.8114986,..,285.55,..,..,..,..,..
0,1996Q4 [1996Q4],Italy,..,..,..,..,..,..,263253,336208.5768,..,..,..,..,..,..,0.634922289,0.632815928,176.2666095,175.3800384,276.1422268,278.4867582,491209.2398,0.648538696,378846,63743,0.642999924,66616,98291.85491,103592.2003,..,..,..
0,1996Q4 [1996Q4],Japan,..,..,..,..,..,..,132801900,1176044.807,..,..,..,..,..,..,0.690426103,0.670503527,87894.26746,89356.30905,129463.5659,131091.8716,1288726.917,1.034412292,114042400,105828,1.049120513,107167,102321.405,102162.5011,..,..,..
0,1996Q4 [1996Q4],United Kingdom,..,..,..,..,..,..,231976,379991.0671,..,..,..,..,..,..,0.747013348,0.931605716,236.7106328,78544,105148.1719,254.1479417,463906.8289,0.89309951,329992,42151.61365,0.758059431,43834,47201.28264,57826.64165,..,..,..
0,1996Q4 [1996Q4],United States,..,..,..,..,..,..,2065000,2065000,..,..,..,..,..,..,0.813079163,0.797758666,205790.0373,209702.6,257910.3065,257955.1817,2676975.775,0.854287342,2803100,160684,0.856117095,164419.3,188092.6743,192047.1153,..,..,..
0,1997 [1997],Brazil,48.07538308,..,46.4730985,6.955812392,48.0229701,46.45998754,952569.5383,883879.9089,15.08490339,24.86574486,52173,..,3.75872E+11,4.15067E+11,0.687570862,0.675438596,59192.41841,59485,86665.66144,87684.84406,1379429.252,0.65479723,746189,52807.21826,0.6639077,52949,80653.52387,79694.22513,1.077677409,1.077677409,..
0,1997 [1997],Canada,81.96684588,..,78.02964882,1.611845188,81.60868272,78.51143933,906926,654886.239,55.54253233,41.82612922,17871.4191,9.091666667,2.0368E+11,..,0.766145376,0.766294836,265.4025392,217203,283586.3972,346.4267929,1154450.061,0.615551613,1259608.25,218449.1,0.616241219,222.7601163,355064.9573,361.685285,1.384865742,1.384865742,45.52957136
0,1997 [1997],China,..,..,84.02393035,2.78688969,..,83.55391014,7955283.515,959656.3483,..,..,143301.5165,..,5.80113E+11,5.54286E+11,..,..,143171.7114,142371.0081,..,..,1707225.485,..,13688116.49,182874.8136,..,182791,..,..,8.289856415,8.289856415,..
0,1997 [1997],France,83.77587438,..,82.60684669,1.182854042,83.24024823,83.00655341,1292914,1462888.588,65.14944933,51.57126447,34458.48628,10.3,3.54631E+11,3.62176E+11,..,..,541.7870827,263858,..,..,2177210.982,..,1638048,328385.0485,..,329102.9525,..,..,5.835223677,0.884346188,..
0,1997 [1997],Germany,87.29249937,..,84.16936354,1.90465825,86.84040838,84.09172987,1963510,2221829,63.38971218,50.08837597,84457.92418,8.564601219,7.88201E+11,8.71883E+11,0.72170947,0.722396125,446566.6811,446654.8381,619156.9747,618474.4676,3047826.145,0.734430856,2386700,512435.1477,0.734234791,512445,698308.1926,698529.1085,1.7336706,0.884346188,87.10882241
0,1997 [1997],India,..,..,45.83780216,7.179206337,..,45.93887055,14817250,407935.3477,22.03759332,27.90046504,27355,..,2.10815E+11,2.03616E+11,..,..,41463.34456,41436,..,..,628855.8823,..,32783550,1269.847528,..,1270.73,..,..,36.32045788,36.32045788,..
0,1997 [1997],Italy,77.66812865,..,76.47732445,2.035383335,76.42934196,76.59074476,1093332,1236978.889,105.4970617,80.63165702,65068.39049,..,5.35413E+11,5.97238E+11,0.568790177,0.567567621,681.1862747,680.7206805,1199.730083,1204.171751,2006528.921,0.580995445,1547539,239539,0.579657974,240357,412544.775,414934.0029,1702.632942,0.884346188,..
0,1997 [1997],Japan,105.16952,..,102.6284225,1.746297606,..,102.9503106,534421800,4416647.264,172.2549628,130.0951693,220510.3739,3.40312124,1.76279E+12,1.92751E+12,0.665083806,0.646566801,338405.7292,338564.1077,509045.7486,523243.043,5150447.395,0.98715404,455774900,433364,1.000778887,420586,438980.9416,420521.001,121.0616213,121.0616213,75.75656317
0,1997 [1997],United Kingdom,83.57809654,..,79.36828252,1.822545249,83.06555028,79.78567959,952286,1560753.67,80.77776268,81.93108957,33019.33793,6.983333333,5.01876E+11,5.12427E+11,0.729099475,0.921170336,913.5184901,316024,433400.8428,991.8509015,1906074.892,0.872345871,1355853,170179.0971,0.732337518,170259,195163.8741,232483.6327,0.610183697,0.610183697,75.23725499
0,1997 [1997],United States,77.01913494,..,73.8086699,2.337565744,76.82818678,74.07766348,8577600,8577600,71.06273017,71.06273017,71309.36537,4.941666667,2.6268E+12,2.63477E+12,0.787000265,0.774628616,869414.2252,869703,1105853.912,1122921.999,11003572.79,0.850335775,11522000,689181,0.853976802,689180,810532.1051,807117.2312,1,1,74.50167711
0,1997Q1 [1997Q1],Brazil,..,..,..,..,..,..,231106.0285,220266.9996,..,..,..,..,..,..,0.702097506,0.689501532,12544.77012,11443,16289.69816,18171.08484,339567.9132,0.646636993,183686,12201.28074,0.655881615,10648,18886.09213,16238.67399,..,..,..
0,1997Q1 [1997Q1],Canada,..,..,..,..,..,..,222937,163975.1762,..,..,..,..,..,..,0.774025139,0.774022632,62.05663622,52223,67471.53707,80.18159539,283806.7108,0.635197107,309658.5,54568.3,0.633452938,54.87863796,85910.71345,86.66773758,..,..,..
0,1997Q1 [1997Q1],China,..,..,..,..,..,..,1918364.592,231265.3519,..,..,..,..,..,..,0.599340775,0.62103124,36045.9417,28810.4677,48032.95823,58016.81945,414193.7309,..,3320904.056,42677.83966,..,35534,..,..,..,..,..
0,1997Q1 [1997Q1],France,..,..,..,..,..,..,316946,374469.0928,..,..,..,..,..,..,0.716957818,0.696983749,139.4079119,65706,91707.34158,93985.81799,536226.8321,..,403436,83741.20253,..,83465.83757,..,..,..,..,..
0,1997Q1 [1997Q1],Germany,..,..,..,..,..,..,484050,571901.0947,..,..,..,..,..,..,0.74872478,0.748202212,111149.9914,109934.7904,146840.086,148536.2417,751836.2773,0.761281924,588750,125409.5361,0.760756558,122620,164720.1111,161320.8094,..,..,..
0,1997Q1 [1997Q1],India,..,..,..,..,..,..,3605450,100479.7248,..,..,..,..,..,..,0.585900704,0.585900704,10884.77548,11016,18796.12833,18567.51685,156202.3569,..,8143150,305.565666,..,328.35,..,..,..,..,..
0,1997Q1 [1997Q1],Italy,..,..,..,..,..,..,267112,315590.6316,..,..,..,..,..,..,0.588931843,0.589800688,150.4408643,152.4335207,259.4199277,255.4050419,492970.0137,0.602597669,380204,59173,0.603434797,57384,98180.75043,95188.52726,..,..,..
0,1997Q1 [1997Q1],Japan,..,..,..,..,..,..,133116700,1098357.944,..,..,..,..,..,..,0.685529699,0.660456021,88019.30419,87636.12526,127851.994,133271.3529,1292532.899,0.99280904,114379200,103304,1.011929692,99469,104058.5912,98355.96438,..,..,..
0,1997Q1 [1997Q1],United Kingdom,..,..,..,..,..,..,234506,382873.1316,..,..,..,..,..,..,0.734764752,0.927655365,231.0400914,77292,105190.056,249.076215,470311.71,0.882920909,334548,42061.62383,0.740108428,41913,47670.22965,56633.07877,..,..,..
0,1997Q1 [1997Q1],United States,..,..,..,..,..,..,2090700,2090700,..,..,..,..,..,..,0.803283029,0.791764399,210387.3818,202968.4,252742.3036,265702.6399,2694261.373,0.853429362,2821200,164912,0.857221762,164943.9,193231.102,192400.2008,..,..,..
0,1997Q2 [1997Q2],Brazil,..,..,..,..,..,..,235295.3436,220365.9481,..,..,..,..,..,..,0.68962585,0.676691729,15695.8563,15383,22286.9348,23161.67292,342921.3326,0.665182987,185500,13365.42388,0.672937045,14121,20093.52876,20983.33039,..,..,..
0,1997Q2 [1997Q2],Canada,..,..,..,..,..,..,224853,162180.8621,..,..,..,..,..,..,0.767263556,0.770722061,68.5270424,53161,69288.95466,88.91216108,287012.6809,0.613627094,313156.5,53598.2,0.613221518,56.32083232,87346.36293,91.84452557,..,..,..
0,1997Q2 [1997Q2],China,..,..,..,..,..,..,1967717.329,237257.954,..,..,..,..,..,..,0.568996633,0.601441202,34400.82857,34216.88448,60185.06579,57197.52464,423274.0234,..,3393707.621,45428.96489,..,45298,..,..,..,..,..
0,1997Q2 [1997Q2],France,..,..,..,..,..,..,321604,367393.2368,..,..,..,..,..,..,0.666685736,0.656220252,105.7393341,66468,99732.60499,99614.39736,542307.6919,..,408011,84685.97081,..,84916.41551,..,..,..,..,..
0,1997Q2 [1997Q2],Germany,..,..,..,..,..,..,489210,558862.5931,..,..,..,..,..,..,0.726077601,0.724980285,111959.6323,112226.9958,154587.224,154439.6657,761975.6914,0.739350022,596690,128525.423,0.74029921,129511,173846.9365,174970.1019,..,..,..
0,1997Q2 [1997Q2],India,..,..,..,..,..,..,3665350,102321.2755,..,..,..,..,..,..,0.575890847,0.575890847,10243.2276,10030,17414.31385,17787.48243,155670.6303,..,8115430,319.8550776,..,304.58,..,..,..,..,..
0,1997Q2 [1997Q2],Italy,..,..,..,..,..,..,271360,309995.6118,..,..,..,..,..,..,0.570628058,0.570243171,158.2595228,159.3987347,279.2122272,277.4066572,499480.2093,0.58330799,385225,60261,0.58027941,62052,103326.2336,106942.2423,..,..,..
0,1997Q2 [1997Q2],Japan,..,..,..,..,..,..,133669500,1117598.991,..,..,..,..,..,..,0.675506995,0.658369466,85355.71835,84814.24375,125590.0497,129661.1163,1283884.688,0.996164416,113613900,109440,1.010087486,105701,109820.2265,104654.4979,..,..,..
0,1997Q2 [1997Q2],United Kingdom,..,..,..,..,..,..,235902,386056.1961,..,..,..,..,..,..,0.72314127,0.924678535,229.4296261,76544,105850.1488,248.111544,474371.6961,0.873339685,337436,42823.62672,0.728717624,42684,49034.51923,58574.60349,..,..,..
0,1997Q2 [1997Q2],United States,..,..,..,..,..,..,2129700,2129700,..,..,..,..,..,..,0.784749801,0.772999739,214136.303,214174.8,272921.1267,277020.3406,2738955.628,0.851225707,2868000,173154,0.856669428,174966.4,203419.8033,204240.4859,..,..,..
0,1997Q3 [1997Q3],Brazil,..,..,..,..,..,..,241981.4022,222593.8147,..,..,..,..,..,..,0.675170068,0.667780563,15809.8181,16514,24459.89689,23676.33146,347193.5224,0.658259149,187811,13756.34065,0.667168297,14892,20898.72765,22320.86486,..,..,..
0,1997Q3 [1997Q3],Canada,..,..,..,..,..,..,228141,164774.3656,..,..,..,..,..,..,0.763243775,0.764049577,68.6161386,54498,71403.65416,89.80334344,290409.2861,0.608934306,316862.5,54935.7,0.61009392,54.2123407,90214.61871,88.8588111,..,..,..
0,1997Q3 [1997Q3],China,..,..,..,..,..,..,2009924.86,242472.3866,..,..,..,..,..,..,0.546622334,0.58594126,35534.04494,35324.80394,64641.17635,60736.45188,429633.8425,..,3444699.096,46362.54139,..,48215,..,..,..,..,..
0,1997Q3 [1997Q3],France,..,..,..,..,..,..,324782,352838.9685,..,..,..,..,..,..,0.66182203,0.655091252,134.9242485,60978,92208.98123,97966.60862,546207.4171,..,410945,77585.27194,..,72642.01352,..,..,..,..,..
0,1997Q3 [1997Q3],Germany,..,..,..,..,..,..,493600,536240.6625,..,..,..,..,..,..,0.698073114,0.699944742,110320.6826,106899.5423,153051.0533,157587.1326,764299.8392,0.707565349,598510,128072.5936,0.707934887,124236,180912.3979,175320.5764,..,..,..
0,1997Q3 [1997Q3],India,..,..,..,..,..,..,3700580,102690.5516,..,..,..,..,..,..,0.572915723,0.572915723,9806.603379,9788,17085.65306,17117.61904,155954.5248,..,8130230,320.6051042,..,317.57,..,..,..,..,..
0,1997Q3 [1997Q3],Italy,..,..,..,..,..,..,275161,298931.3552,..,..,..,..,..,..,0.551616151,0.547810801,192.7476182,191.1866927,346.1196018,351.8440649,502776.1499,0.560329159,387767,58903,0.561721397,56619,105117.6668,100632.1009,..,..,..
0,1997Q3 [1997Q3],Japan,..,..,..,..,..,..,133722100,1132839.751,..,..,..,..,..,..,0.659475018,0.644406571,85871.91788,84925.28973,128750.0242,133250.0453,1286809.236,0.991320527,113872700,113158,1.004285452,107073,114133.2694,106612.3076,..,..,..
0,1997Q3 [1997Q3],United Kingdom,..,..,..,..,..,..,242496,394238.6873,..,..,..,..,..,..,0.720224074,0.91066721,227.4864474,79220,109981.7978,249.9126689,477858.1107,0.862350454,339916,42668.53798,0.722656405,41377,49507.48838,57256.67275,..,..,..
0,1997Q3 [1997Q3],United States,..,..,..,..,..,..,2165700,2165700,..,..,..,..,..,..,0.781837437,0.770393537,221177.9892,224491.5,287133.3045,287105.2132,2773240.324,0.851052169,2903900,176446,0.854183927,169041.3,207327.0814,197902.2137,..,..,..
0,1997Q4 [1997Q4],Brazil,..,..,..,..,..,..,244186.764,220653.1465,..,..,..,..,..,..,0.683390023,0.667780563,15141.97388,16145,23629.13158,22675.75484,349746.4839,0.649109792,189192,13484.17299,0.659643842,13288,20775.17532,20151.35589,..,..,..
0,1997Q4 [1997Q4],Canada,..,..,..,..,..,..,230995,163955.8352,..,..,..,..,..,..,0.760049036,0.756385074,66.20272198,57321,75422.25132,87.52969302,293221.3837,0.604447945,319930.75,55346.9,0.608196499,57.34830537,91593.26217,94.31421074,..,..,..
0,1997Q4 [1997Q4],China,..,..,..,..,..,..,2059276.733,248660.6557,..,..,..,..,..,..,0.550838599,0.6134589,37190.89625,44018.85195,79720.93474,60665.34888,440123.8882,..,3528805.717,48405.46763,..,53744,..,..,..,..,..
0,1997Q4 [1997Q4],France,..,..,..,..,..,..,329582,368187.2901,..,..,..,..,..,..,0.656218254,0.647663927,161.7155882,70706,107688.7355,105069.5248,552469.0412,..,415656,82372.60322,..,88078.68592,..,..,..,..,..
0,1997Q4 [1997Q4],Germany,..,..,..,..,..,..,496650,554824.6494,..,..,..,..,..,..,0.713962386,0.71645726,113136.3748,117593.5096,164678.6114,157911.4276,769714.3374,0.72952613,602750,130427.595,0.727948507,136078,178828.747,186917.6207,..,..,..
0,1997Q4 [1997Q4],India,..,..,..,..,..,..,3845870,102443.7957,..,..,..,..,..,..,0.568479794,0.568479794,10528.7381,10602,18657.88684,18526.98673,161028.3703,..,8394740,323.82168,..,320.23,..,..,..,..,..
0,1997Q4 [1997Q4],Italy,..,..,..,..,..,..,279699,312461.2899,..,..,..,..,..,..,0.563984659,0.562415822,179.7382693,177.7017325,314.9783262,319.5159875,511302.5484,0.577746961,394343,61202,0.573196293,64302,105920.1242,112171.1325,..,..,..
0,1997Q4 [1997Q4],Japan,..,..,..,..,..,..,133913500,1067850.578,..,..,..,..,..,..,0.639823511,0.623035145,79158.78874,81188.44893,126853.6808,127060.5285,1287220.572,0.968322179,113909100,107462,0.976812919,108343,110968.8545,110898.2311,..,..,..
0,1997Q4 [1997Q4],United Kingdom,..,..,..,..,..,..,239382,397585.6545,..,..,..,..,..,..,0.738267802,0.921680235,225.5623251,82968,112378.8403,244.7504736,483533.3752,0.870772435,343953,42625.30858,0.737867614,44285,48951.6368,60019.27765,..,..,..
0,1997Q4 [1997Q4],United States,..,..,..,..,..,..,2191500,2191500,..,..,..,..,..,..,0.778130792,0.763356789,223712.5512,228068.3,293057.1777,293093.8051,2797115.46,0.84563586,2928900,174669,0.847832091,180228.4,206554.1184,212574.3308,..,..,..
0,1998 [1998],Brazil,49.37447832,..,47.95990499,3.199284198,49.31928571,47.94441959,1003288.916,865187.0578,13.51705868,20.79931656,44556,..,3.68572E+11,4.06656E+11,0.651502268,0.639933166,57771.11635,57597,88526.25273,90281.95334,1384182.086,0.610348665,748760,51214.95308,0.619011788,51078,83872.60942,82631.11705,1.16015928,1.16015928,..
0,1998 [1998],Canada,83.05704898,..,78.79965458,0.986811768,82.67915552,79.29336809,940548,634542.6183,58.24352064,41.09265348,23371.21204,8.291666667,2.10261E+11,..,0.737724295,0.73771346,297.2177867,243090,329570.4782,402.896573,1199429.189,0.565194029,1308684.5,219919.3,0.565735946,224.3472982,389520.4188,396.8901582,1.48337466,1.48337466,44.16442835
0,1998 [1998],China,..,..,83.37340788,-0.774210956,..,82.90869869,8506448.271,1027463.391,..,..,149751.8012,..,6.32073E+11,6.03641E+11,..,..,141007.1191,140236.193,..,..,1840493.464,..,14756626.56,184660.6384,..,183711,..,..,8.27908977,8.27908977,..
0,1998 [1998],France,84.5324768,..,83.13842228,0.643500644,83.99202128,83.54703138,1352253,1506823.346,85.18938627,66.44743409,49371.89006,9.875,3.69143E+11,3.77105E+11,..,..,576.4115965,283831,..,..,2255929.872,..,1697273,341719.5491,..,342720.4808,..,..,5.898701478,0.898665929,..
0,1998 [1998],Germany,88.20622232,..,85.01438332,1.003951725,87.74941788,84.82304081,2012420,2241996.081,85.63222619,66.74161239,80579.39319,8.10701785,8.17204E+11,9.08656E+11,0.688027149,0.68851889,471562.6367,471887.531,685636.0453,684929.3969,3102711.79,0.722407127,2429680,543507.6783,0.722266712,543782,752595.3433,752602.5556,1.75959266,0.898665929,86.09371576
0,1998 [1998],India,..,..,51.8925535,13.20907866,..,52.01649934,16974120,411568.9594,19.36541498,21.65608093,30056,..,2.20317E+11,2.12876E+11,..,..,42974.68089,42975,..,..,666725.0967,..,34757750,1378.670528,..,1379.3,..,..,41.23744902,41.23744902,..
0,1998 [1998],Italy,79.61440058,..,77.99443812,1.983743129,78.3171521,78.10918294,1138055,1268078.605,137.9907392,107.6176625,34890.54441,..,5.42071E+11,6.08483E+11,0.540257638,0.539166865,672.1920373,672.9633547,1244.900593,1246.998668,2039594.647,0.576559534,1573041,243626,0.575344103,245735,422901.6425,427057.1775,1736.539028,0.898665929,..
0,1998 [1998],Japan,105.9499832,..,103.3126872,0.666739975,..,103.631815,527871400,4052751.819,144.0665337,100.6067723,215598.1631,4.114412296,1.63884E+12,1.79473E+12,0.586366922,0.570257817,280417.9772,280814.9452,478717.2214,491653.7428,5089652.27,0.926857919,450395000,390774,0.939475732,388224,421486.4538,413079.9639,130.7625406,130.7625406,69.46089463
0,1998 [1998],United Kingdom,85.08936703,..,80.60468316,1.557801938,84.56570114,81.02825978,996375,1651244.156,94.8874884,97.26319343,32912.05599,6.266666667,5.05867E+11,5.16543E+11,0.70968548,0.888866579,988.9536148,336477,474493.9608,1112.973946,1975548.732,0.843673046,1405272,164265.2745,0.703466374,164202,194712.501,233661.682,0.603510815,0.603510815,77.58488587
0,1998 [1998],United States,78.77981032,..,74.95049535,1.547007216,78.58449703,75.22755557,9062800,9062800,82.37348496,82.37348496,85603.43884,4.5,2.78008E+12,2.78851E+12,0.739541965,0.728042742,911417.837,911896.7,1233914.615,1252421.142,11496642.1,0.822294297,12038300,682137,0.825807788,682138.5,829604.0939,826166.3195,1,1,78.66548559
0,1998Q1 [1998Q1],Brazil,..,..,..,..,..,..,247139.4864,219393.8144,..,..,..,..,..,..,0.666950113,0.654692286,15139.34008,13710,20568.97342,23118.9058,342488.7526,0.642433234,185266,13503.99804,0.652871833,11891,21019.89849,18221.65219,..,..,..
0,1998Q1 [1998Q1],Canada,..,..,..,..,..,..,233653,163379.5114,..,..,..,..,..,..,0.747682877,0.747425092,71.27605953,59952,80184.24903,95.36897856,297362.8866,0.589021084,324449.5,55012.6,0.587846341,55.53810452,93399.93334,94.47775302,..,..,..
0,1998Q1 [1998Q1],China,..,..,..,..,..,..,2063458.163,249232.4529,..,..,..,..,..,..,0.561884046,0.582240887,35952.91757,29571.52039,52734.93545,61748.66556,443282.0368,..,3554126.98,48099.57,..,40456,..,..,..,..,..
0,1998Q1 [1998Q1],France,..,..,..,..,..,..,333697,359308.5438,..,..,..,..,..,..,0.679314346,0.660385401,149.2896965,69359,102357.3791,103857.9891,557164.9271,..,419189,79963.39306,..,80408.11495,..,..,..,..,..
0,1998Q1 [1998Q1],Germany,..,..,..,..,..,..,501740,540248.9946,..,..,..,..,..,..,0.684094846,0.683596732,114620.8246,113573.1034,166054.8908,167680.0923,776954.9517,0.702265869,608420,131507.0282,0.701825512,129051,187263.0362,183907.111,..,..,..
0,1998Q1 [1998Q1],India,..,..,..,..,..,..,4031560,102745.9206,..,..,..,..,..,..,0.529647193,0.529647193,10838.11003,10994,20759.00885,20461.1674,163834.8969,..,8541050,337.5796426,..,358.65,..,..,..,..,..
0,1998Q1 [1998Q1],Italy,..,..,..,..,..,..,281186,302767.2775,..,..,..,..,..,..,0.537556631,0.53833401,171.8980234,174.7155103,325.0736598,319.3511832,508287.9686,0.561085257,392018,60473,0.561855297,59131,107790.2031,105268.7487,..,..,..
0,1998Q1 [1998Q1],Japan,..,..,..,..,..,..,132345600,1033340.368,..,..,..,..,..,..,0.609841567,0.58880412,75207.72187,75045.66291,123117.1974,127695.7836,1272805.757,0.941759775,112633500,101842,0.958272108,97895,108141.2668,102196.763,..,..,..
0,1998Q1 [1998Q1],United Kingdom,..,..,..,..,..,..,243519,400784.8476,..,..,..,..,..,..,0.738699644,0.89701997,230.0584136,84289,114106.5,256.4408771,487729.725,0.8547148,346938,41925.50088,0.734237006,41598,49055.65387,56655.38171,..,..,..
