,Column,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","Stock Markets, US$, Billions","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,",Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton,US Stock Market to Stock Market,US Unemployment as leading/trailing
80,80,1991M02 [1991M02],Japan,95.87109768,96.58153307,3.519302839,,96.27329193,164.8308931,77071.41153,2.127870013,148500000000.0,158163000000.0,22153.64543,19983.49792,26080.0,25053.0,130.529,130.529,66.9383742,-1.4287517497403304,3.635613381716349,6.058535747485253,0.2065893216504854
81,81,1991M02 [1991M02],United Kingdom,,65.81613201,7.026184899,,65.69658879,48.10468562,39965.0773,8.0,37518943762.0,38710214515.0,90.84703637,16747.0,8049.897006,8018.185185,0.509024738,0.509024738,,,-0.5391040263915313,1.7681391635334762,0.7766990291262136
82,82,1991M02 [1991M02],United States,63.74780768,61.9804311,5.3125,63.54443805,62.20954649,27.34195589,86843.03329,6.6,164735000000.0,165450000000.0,40848.37487,36975.9,33637.2,32774.7,1.0,1.0,56.95275769,-0.9342419473505424,-1.257152702004783,1.0049828284630582,0.6407766990291262
83,83,1991M03 [1991M03],Canada,74.37275986,71.0497381,6.186224767,,71.50304083,27.18184693,17006.16033,10.5,13068562641.0,15624259741.0,13.90955251,11028.0,10044.3,10.92689915,1.157238095,1.157238095,,,-0.969436789357756,0.9990978524163399,1.0194174757281553
84,84,1991M03 [1991M03],France,,73.14480119,3.303303303,75.16918272,73.6724009,37.767287,40232.20749,7.522222222,27521253236.0,29631974031.0,31.5767501,19969.0,23054.37548,24297.50511,5.486428571,0.770614099,,,-3.404021563400482,1.3881770223511283,0.7303128370873786
85,85,1991M03 [1991M03],Germany,,69.47141316,3.04,71.84154176,69.66413868,,64360.97242,4.549651722,68144422972.0,76088087570.0,35151.00659,35369.19457,33334.1506,34852.0,1.612380952,0.770614099,112.4786552,2.3645705728725237,,,0.4417137594174757
86,86,1991M03 [1991M03],Japan,96.47532729,96.74461551,3.628985844,,96.6873706,164.5433287,69021.93156,2.173199779,147012000000.0,173837000000.0,19572.78546,20535.21691,25473.0,28834.0,137.3866667,137.3866667,68.42980784,-1.2366027578954526,3.298031438835788,6.047966010439375,0.21099026980582522
87,87,1991M03 [1991M03],United Kingdom,,65.92506195,6.779454808,,65.9243066,48.47506476,38085.089,8.2,37119806063.0,41321407372.0,85.63067264,16606.0,8394.635397,8417.518519,0.549793113,0.549793113,,,-0.5647193730679234,1.781752844910859,0.7961165048543688
88,88,1991M03 [1991M03],United States,64.02042838,61.9804311,4.821150855,63.68041046,62.30184552,27.88698207,81038.48702,6.8,163872000000.0,163599000000.0,37567.73645,38708.3,34411.7,36819.8,1.0,1.0,57.49914712,-1.0819765124839305,-1.499605220876294,1.0250158485647087,0.6601941747572815
89,89,1991M04 [1991M04],Canada,74.37275986,71.08216956,6.178196447,,71.50304083,27.20639111,15878.18537,10.3,13129093269.0,15225141988.0,14.71562259,11456.0,10673.4,11.30968669,1.153636364,1.153636364,,,-0.9711313716033884,0.58541419633109,1.1839080459770117
90,90,1991M04 [1991M04],France,,73.46374654,3.134328358,75.48152004,73.89678384,36.13225212,39193.78445,7.633333333,27515238976.0,28491691658.0,23.03721767,18959.0,22169.83254,22367.90833,5.754045455,0.811519778,,,-4.3123316385755714,0.7774766322714283,0.8773946359770116
91,91,1991M04 [1991M04],Germany,,69.90291262,3.184713376,72.1627409,69.8808234,,65010.84135,4.539468599,67527332467.0,77359482350.0,34186.0101,34700.32495,31979.29047,31731.0,1.702863636,0.811519778,98.73148036,0.8760996034144294,,,0.5217779998850576
92,92,1991M04 [1991M04],Japan,97.18026183,96.69250535,3.418701765,,97.30848861,164.9711069,67060.25984,2.15953001,147799000000.0,160807000000.0,17231.00387,17866.2189,23920.0,24184.0,137.1127273,137.1127273,66.05757934,-1.597823653689997,4.00232951786273,3.5497698894807166,0.24822184022988508
93,93,1991M04 [1991M04],United Kingdom,,67.49624684,8.501910597,,68.20148472,47.65483895,39380.64615,8.5,36640840823.0,38189420982.0,75.80413876,16449.0,8595.553087,8686.296296,0.570955836,0.570955836,,,-0.4128725314237355,1.0254141805286199,0.9770114942528736
94,94,1991M04 [1991M04],United States,64.11130195,62.11836975,4.809930178,63.861707,62.39414455,27.93881975,81395.59675,6.7,164195000000.0,163594000000.0,39968.67296,39547.7,35302.6,36137.0,1.0,1.0,57.56833457,-1.0839840378642125,-1.5053774384235918,0.6011742477808346,0.7701149425287357
95,95,1991M05 [1991M05],Canada,74.64157706,71.47716678,6.206548993,,71.85056473,27.07659522,17263.06066,10.2,13252172214.0,15244299172.0,15.13490042,11419.0,10616.6,11.479745,1.149913043,1.149913043,,,-0.9658157270765656,0.5826213100447682,1.1724137931034484
96,96,1991M05 [1991M05],France,,73.57006166,3.28358209,75.68974492,74.13185169,35.79728728,38081.82502,7.7,27548317406.0,26693672281.0,28.76691248,17558.0,20070.19233,19846.51322,5.827391304,0.81958981,,,-3.605339972531685,0.7702690180084805,0.885057471264368
97,97,1991M05 [1991M05],Germany,,70.01078749,3.179650238,72.37687366,70.09750813,,65810.93124,4.640758616,66910241961.0,71491506444.0,34581.78416,34452.60013,31861.19502,31718.0,1.719130435,0.81958981,97.27526384,0.7543321262279128,,,0.5334205305747127
98,98,1991M05 [1991M05],Japan,97.78449144,96.88662607,3.419460369,,97.72256729,159.7820186,67294.17463,2.097128645,149271000000.0,157012000000.0,21269.61118,20220.92618,26107.0,24383.0,138.2208696,138.2208696,66.9645744,-1.532504230625903,3.713161761012735,3.438113553123815,0.24104926954022993
99,99,1991M05 [1991M05],United Kingdom,,67.75453382,8.243443002,,68.65692034,46.47374676,39338.75511,8.7,37079892293.0,39384839828.0,82.00006633,17040.0,8774.747531,8824.518519,0.579215199,0.579215199,,,-0.4425001418089084,,1.7093791198701553
100,100,1991M05 [1991M05],United States,64.20217551,62.34826749,5.0348567,64.04300354,62.57874261,27.96634971,81355.64888,6.9,165839000000.0,164695000000.0,41353.75173,40181.3,35109.7,36023.6,1.0,1.0,57.73897872,-0.9962629064839236,-1.3762898271666435,,1.3557144743797784
101,101,1991M06 [1991M06],Canada,74.7311828,71.80881812,6.30989162,,72.19808862,27.6429254,16523.54468,10.5,13302614404.0,15578830853.0,14.46008109,11466.0,10579.0,11.43707407,1.14405,1.14405,,,-0.9321442613391496,,2.0630437653605322
102,102,1991M06 [1991M06],France,,73.88900702,3.422619048,75.89796981,74.31349503,34.17053659,35655.12398,7.766666667,27656574083.0,29718033079.0,23.86088074,17501.0,18866.7315,20093.90363,6.0484,0.85155181,,,-3.204668503117193,,1.5259974519036015
103,103,1991M06 [1991M06],Germany,,70.55016181,3.974562798,72.59100642,70.53087757,,62802.15783,4.752691986,69290448197.0,77359482350.0,32742.41926,31892.36367,29589.3918,30058.0,1.78295,0.85155181,99.50812918,0.5520974696964802,,,0.9338106257520254
104,104,1991M06 [1991M06],Japan,97.78449144,96.91469996,3.426001251,,97.41200828,149.9679313,67039.17739,2.101689112,144939000000.0,161492000000.0,18048.29911,18103.56536,24996.0,25322.0,139.7475,139.7475,67.04343844,-1.519544053661667,3.151674460412526,,0.41294063040359175
105,105,1991M06 [1991M06],United Kingdom,,68.21121481,8.42850877,,68.99849706,44.25183841,39036.32221,8.8,37199633602.0,37599467810.0,77.44704375,16678.0,8870.263906,8832.185185,0.60590274,0.60590274,,,-0.4496419313880863,,1.7290271557307322
106,106,1991M06 [1991M06],United States,64.29304908,62.53218568,4.695919938,64.26962422,62.76334067,28.34560513,77326.96693,6.9,167349000000.0,170909000000.0,37890.70178,39428.2,34926.2,35479.8,1.0,1.0,57.65912601,-1.127710314864106,-1.5701632973465909,,1.3557144743797784
107,107,1991M07 [1991M07],Canada,74.91039427,71.72939348,6.04789642,,72.28496959,27.40854981,16783.75403,10.5,13349021219.0,13970290210.0,14.65698658,11328.0,11071.3,10.66804512,1.149086957,1.149086957,,,-1.002701707504582,,2.0630437653605322
108,108,1991M07 [1991M07],France,,74.20795237,3.714710253,76.31441957,74.50582327,32.89333943,37145.90727,7.833333333,27193476072.0,27975337375.0,31.27784089,18839.0,19924.82991,20782.7427,6.066913043,0.854025874,,,-2.5473896964368605,,1.5390961423463323
109,109,1991M07 [1991M07],Germany,,71.08953614,4.769475358,73.12633833,71.28927411,,64750.67607,5.089567258,67174709321.0,73545298011.0,34607.84076,35021.18719,33572.32552,32909.0,1.787565217,0.854025874,97.7438117,0.3269218328011037,,,0.4941327434951456
110,110,1991M07 [1991M07],Japan,97.68378651,97.2394578,3.538691945,,97.30848861,143.9002937,66650.65796,2.106931171,148546000000.0,169010000000.0,19589.05428,20148.27298,25708.0,26793.0,137.8852174,137.8852174,67.72923233,-1.3582890054940568,2.5402030297471776,5.325607442643118,0.204556424368932
111,111,1991M07 [1991M07],United Kingdom,,68.47347307,8.275266477,,68.77077925,44.60013805,40111.18508,9.0,36880323443.0,38297728653.0,83.56920896,16682.0,8863.923026,8322.679012,0.606267939,0.606267939,,,-0.4580358533341156,1.6506069656617421,0.8737864077669902
112,112,1991M07 [1991M07],United States,64.520233,62.62414478,4.367816092,64.4962449,62.8556397,28.44160839,77176.85979,6.8,167549000000.0,164788000000.0,40849.62818,41337.8,34870.5,33443.9,1.0,1.0,57.8981372,-1.278676237361021,-1.8292005468871928,1.052595776060775,0.6601941747572815
113,113,1991M08 [1991M08],Canada,75.08960573,71.92912738,6.002763957,,72.37185056,27.49538918,18050.2065,10.5,13371215782.0,15038185691.0,14.61552827,11365.0,11046.5,10.58513733,1.145227273,1.145227273,,,-1.0139068042319812,1.0175771396314883,1.0194174757281553
114,114,1991M08 [1991M08],France,,74.42058261,3.244837758,76.41853201,74.59130249,34.20688383,37363.17389,7.9,27479153417.0,19990287221.0,30.56027108,13267.0,19778.16619,14819.53075,5.9245,0.834371898,,,-3.8764917600800657,1.2659629138385597,0.7669902912621359
115,115,1991M08 [1991M08],Germany,,71.41316073,4.912836767,73.34047109,71.28927411,,65525.72913,5.153209619,66469463029.0,66112528531.0,32872.26662,29746.92707,32266.44222,29634.0,1.743636364,0.834371898,95.81592587,0.2454108573367127,,,0.5003116134951456
116,116,1991M08 [1991M08],Japan,97.3816717,97.23778362,3.255042441,,97.51552795,141.9299462,66012.16092,2.091504771,146357000000.0,149871000000.0,19100.93529,19127.55851,26454.0,24835.0,136.8163636,136.8163636,68.05767732,-1.6565096190844182,3.25316841610878,5.252686831845273,0.20305871563106795
117,117,1991M08 [1991M08],United Kingdom,,68.77265029,7.622412264,,69.11235597,46.89791853,40134.68494,9.2,36521099513.0,35323357634.0,90.48829968,16735.0,8953.917357,8359.197531,0.593853018,0.593853018,,,-0.4905518415461489,1.7356455469683214,0.8932038834951455
118,118,1991M08 [1991M08],United States,64.83829049,62.80806297,3.799392097,64.76818971,63.04023776,28.7080526,75600.73482,6.9,167692000000.0,170736000000.0,40733.37357,41082.4,34856.3,33632.7,1.0,1.0,57.44937591,-1.723537442512492,-2.561421589051295,1.0624566125562405,0.6699029126213593
119,119,1991M09 [1991M09],Canada,75.17921147,71.87556742,5.444504279,,72.19808862,27.02044701,18124.40878,10.3,13397445721.0,15726365277.0,13.90900357,11482.0,10852.6,10.67472191,1.137380952,1.137380952,,,-1.2085857771778483,0.5634937118509038,1.0957446808510638
120,120,1991M09 [1991M09],France,,74.42058261,2.639296188,76.52264446,74.70883641,36.54942343,38385.9983,7.966666667,27572374445.0,28795971860.0,30.48218151,18366.0,19907.76,21509.87615,5.770380952,0.811952606,,,-13.129489483201027,0.7622142693257054,0.8475177305319149
121,121,1991M09 [1991M09],Germany,,71.5210356,4.245283019,73.34047109,71.28927411,,66649.12065,5.152853684,66204995669.0,76088087570.0,32009.8309,32436.62229,30846.09707,31387.0,1.696,0.811952606,96.20150303,0.3376761205744397,,,0.5481759238297872
122,122,1991M09 [1991M09],Japan,98.18731118,97.06668795,2.646051863,,97.61904762,146.3262316,66010.15307,2.088586589,146370000000.0,163666000000.0,18014.18296,18231.19664,26341.0,28014.0,134.4161905,134.4161905,68.424921,-3.3430024948277666,12.303953349918618,3.0515376505401126,0.22219006265957447
123,123,1991M09 [1991M09],United Kingdom,,68.97368285,7.00535381,,69.45393269,48.85208042,41242.24326,9.3,36561013283.0,38930733114.0,74.1318518,16185.0,8979.524443,8555.123457,0.579546849,0.579546849,,,-0.5324166072058173,1.0187781170798869,0.9893617021276596
124,124,1991M09 [1991M09],United States,65.15634797,62.99198117,3.396226415,64.99481039,63.31713485,28.74880016,77073.96377,6.9,169185000000.0,172554000000.0,40607.78222,41501.9,35158.6,34391.3,1.0,1.0,57.63834243,-2.2333447228680066,-3.595548993679544,0.5995373839456793,0.7340425531914894
125,125,1991M10 [1991M10],Canada,75.35842294,71.7477172,4.422487009,,72.11120765,27.18423157,16955.72283,10.3,13344985844.0,16163543499.0,13.0160256,11360.0,11030.4,11.35511023,1.128217391,1.128217391,,,-1.8147162371130232,0.5669093314971706,1.0957446808510638
126,126,1991M10 [1991M10],France,,74.73952796,2.777777778,76.83498178,75.09349289,36.36230505,37804.39226,8.033333333,27443067858.0,31211772253.0,35.86446756,20009.0,22296.40211,24825.454,5.759217391,0.809652867,,,-8.346449497086459,0.7583120381574829,0.8546099290425532
127,127,1991M10 [1991M10],Germany,,72.81553398,5.46875,74.73233405,72.48104009,,65705.34115,5.157563892,67174709321.0,80978067491.0,34304.9993,36819.48305,33156.15953,35854.0,1.689478261,0.809652867,104.7396196,0.4570825801035691,,,0.548677009787234
128,128,1991M10 [1991M10],Japan,98.59013092,97.89127414,2.633949889,,98.65424431,160.9577992,66289.24454,2.036413524,145671000000.0,163278000000.0,20808.7044,21420.84094,27837.0,28666.0,130.7126087,130.7126087,70.74929308,-3.020030528536706,16.454628595189096,3.3566694025821904,0.21663973659574465
129,129,1991M10 [1991M10],United Kingdom,,69.30184485,6.842951681,,69.7955094,47.95163893,40769.18099,9.4,37000064753.0,42936917956.0,71.71453312,17508.0,9004.168567,9420.62963,0.580728751,0.580728751,,,-0.5632736463666743,,1.8166841922255115
130,130,1991M10 [1991M10],United States,65.38353189,63.08394026,2.848575712,65.13078279,63.40943388,28.83839405,76807.64465,7.0,168890000000.0,171271000000.0,42564.11131,46631.0,36655.5,37896.5,1.0,1.0,57.2191157,-3.853397189247376,-7.972482224680423,,1.3528499303807
131,131,1991M11 [1991M11],Canada,75.62724014,71.80740244,4.073451514,,72.37185056,27.81754901,17381.98486,10.4,13276384465.0,16401959741.0,13.69976517,11747.0,10874.0,11.47594601,1.130761905,1.130761905,,,-2.171900635031368,,2.009948467994183
132,132,1991M11 [1991M11],France,,75.05847331,3.216374269,77.1473191,75.38198525,37.21619696,34005.01184,8.1,27882108829.0,29084884375.0,37.24872951,18986.0,23747.163,23988.18985,5.542190476,0.779133404,,,-3.804372381697358,,1.5654406337262383
133,133,1991M11 [1991M11],Germany,,73.13915858,5.9375,74.94646681,72.69772481,,66953.9168,5.233766373,67968111399.0,78044079539.0,35135.83668,35802.59795,35291.70452,35875.0,1.62147619,0.779133404,102.4738658,0.3455146592047085,,,1.0115000676202712
134,134,1991M11 [1991M11],Japan,98.79154079,98.60845899,3.025501569,,98.86128364,156.723348,67024.11849,2.07200693,146988000000.0,163302000000.0,20382.67738,20807.21605,28530.0,27256.0,129.6580952,129.6580952,71.58698871,-1.70004165527925,5.7763223484651895,,0.4004449187141183
135,135,1991M11 [1991M11],United Kingdom,,69.67877977,7.011601598,,70.02322722,48.14488993,41335.22094,9.5,37119806063.0,41997875493.0,64.67690282,17120.0,9033.168029,9552.740741,0.562062829,0.562062829,,,-0.540318544367675,,1.8360106198023785
136,136,1991M11 [1991M11],United States,65.61071581,63.35981755,3.066566941,65.35740347,63.59403194,28.51740435,76981.96261,7.0,168697000000.0,168253000000.0,41204.03441,41911.2,37085.3,36969.6,1.0,1.0,57.11902634,-3.021151727155668,-5.392877234197924,,1.3528499303807
137,137,1991M12 [1991M12],Canada,75.35842294,71.6300312,3.695478446,,72.02432667,26.52170453,16296.9269,10.3,13125057894.0,14778595972.0,13.41469558,11837.0,10872.7,11.45554061,1.147227273,1.147227273,,,-2.8617487295668265,,1.9906220404173158
138,138,1991M12 [1991M12],France,,75.05847331,3.216374269,77.35554399,75.1362325,36.37277911,34856.25133,8.166666667,27632517044.0,29087957912.0,36.86525602,19281.0,23939.57629,24275.30849,5.333409091,0.751463159,,,-3.862458281227719,,1.5783249188419046
139,139,1991M12 [1991M12],Germany,,73.13915858,5.9375,75.05353319,72.80606717,,68580.22196,5.17426201,67879955613.0,71784905240.0,32883.83802,34310.39791,34676.31909,35567.0,1.560863636,0.751463159,102.0619106,0.3352990355581756,,,0.49278685809523803
140,140,1991M12 [1991M12],Japan,98.89224572,98.40887036,2.681759652,,98.44720497,148.6158085,68033.06429,2.095945748,145528000000.0,164080000000.0,20243.70493,19727.41801,27781.0,29810.0,127.9931818,127.9931818,71.63053644,-2.646560348200884,11.202222674360758,5.490456352752354,0.19961388076190478
141,141,1991M12 [1991M12],United Kingdom,,69.97351343,7.2813034,,70.13708612,47.34445744,42802.4292,9.5,36960150983.0,39205967411.0,60.07498026,16740.0,8964.793691,9461.62963,0.54589373,0.54589373,,,-0.5196867491086633,1.749091699885086,0.9047619047619048
142,142,1991M12 [1991M12],United States,65.61071581,63.54373575,2.980625931,65.58402415,63.64018146,28.25494634,80697.11433,7.3,168026000000.0,166066000000.0,41996.29233,40903.7,35619.3,34996.1,1.0,1.0,57.23661766,-3.2935214916989164,-6.2162995422386365,1.0438495823217209,0.6952380952380952
143,143,1992M01 [1992M01],Canada,75.53763441,71.76165803,1.53523706,75.11150758,72.37185056,27.8411598,16161.65814,10.4,13262260652.0,15536050028.0,14.01194427,11758.0,10817.6,10.88634671,1.156695652,1.156695652,,,4.202578475485938,1.0285626693064986,0.9904761904761905
144,144,1992M01 [1992M01],France,,75.05847331,2.61627907,77.56376887,75.26445133,38.74339914,33940.38895,8.218518519,27707695293.0,28937354580.0,36.70302657,19090.0,26364.61784,24693.41027,5.380195652,0.756720104,,,-13.955728416878078,1.4313345537223456,0.7827160494285714
145,145,1992M01 [1992M01],Germany,,73.35490831,5.754276827,75.48179872,73.23943662,,66196.28066,5.518300018,68937825051.0,72860700822.0,37262.3709,36711.06376,36783.58239,34568.0,1.576826087,0.756720104,104.3427862,0.4113411329128023,,,0.5255523826666666
146,146,1992M01 [1992M01],Japan,98.38872105,98.19149588,1.788704908,,98.24016563,149.014392,67781.07882,2.140709298,142362000000.0,143351000000.0,20582.97671,20310.32821,28569.0,24083.0,125.3721739,125.3721739,72.7851133,5.396878072373606,-5.204197033224919,5.505181605279423,0.203877076
147,147,1992M01 [1992M01],United Kingdom,,70.08750118,6.967917583,,69.90936831,48.68426727,42058.60774,9.6,36920237213.0,38402768482.0,89.50024557,17302.0,8596.298656,8642.506173,0.552389546,0.552389546,,,-0.5388456845257715,1.7985895794636475,0.9142857142857143
148,148,1992M01 [1992M01],United States,65.83789973,63.58971529,2.672605791,65.76532069,63.73248049,30.81833154,78455.19156,7.3,167086000000.0,166683000000.0,42860.33177,39984.9,35403.7,34514.3,1.0,1.0,59.08236976,-4.680337061605655,-12.70767336739485,1.1385511803410955,0.6952380952380952
149,149,1992M02 [1992M02],Canada,75.80645161,71.84801382,1.580462883,75.28991971,72.37185056,27.06802476,16069.50693,10.5,13290508278.0,16101205819.0,12.98763608,11613.0,10978.7,10.88911949,1.1828,1.1828,,,4.4876003144136005,0.5849942273843397,1.0714285714285714
150,150,1992M02 [1992M02],France,,75.27110355,2.906976744,77.87610619,75.5849984,39.00921517,36432.82707,8.296296296,27500203326.0,27864690029.0,30.02725422,18942.0,25532.6224,23724.12227,5.5098,0.776762141,,,-5.92656935079965,0.8430672681726782,0.8465608465306121
151,151,1992M02 [1992M02],Germany,,73.57065804,5.900621118,75.69593148,73.67280607,,66971.33372,5.493409792,69643071343.0,74327694799.0,36341.6276,34718.47891,35223.24492,33998.0,1.6193,0.776762141,104.2393741,0.3930422622028133,,,0.5605520195918366
152,152,1992M02 [1992M02],Japan,98.38872105,98.40138106,1.884260817,,98.13664596,143.2788721,67280.11967,2.032604079,141951000000.0,151108000000.0,19520.01639,17612.5611,28509.0,27637.0,127.664,127.664,73.51154986,7.814051179735573,-5.543152337732301,3.096543387550793,0.2074085794897959
153,153,1992M02 [1992M02],United Kingdom,,70.3447189,6.880663977,,70.25094503,48.44360942,41749.02271,9.7,37159719832.0,38509017974.0,92.51275166,17082.0,8501.249804,8483.54321,0.562614332,0.562614332,,,-0.5523587067445004,1.0469634232875449,0.9897959183673468
154,154,1992M02 [1992M02],United States,66.15595722,63.72765394,2.818991098,65.9012931,63.96322807,31.10686634,77510.96923,7.4,168283000000.0,169044000000.0,43160.44307,39075.0,37702.1,36897.5,1.0,1.0,59.05127834,-3.771061320730032,-8.230857785989578,0.6722816829917894,0.7551020408163265
155,155,1992M03 [1992M03],Canada,76.07526882,72.19343696,1.609715797,75.64674398,72.63249348,26.12586625,14721.43195,10.9,13266296027.0,16166365408.0,14.23103649,11312.0,10917.7,11.05631161,1.192909091,1.192909091,,,4.720798850566752,0.5646322950114424,1.1122448979591837
156,156,1992M03 [1992M03],France,,75.37741867,3.052325581,77.98021864,75.83075115,38.95361224,36601.06943,8.385185185,27767837891.0,30517152801.0,31.28607429,20544.0,24300.91168,25872.17462,5.640272727,0.797188497,,,-4.611139430625296,0.8418655774928424,0.8556311413265305
157,157,1992M03 [1992M03],Germany,,73.89428263,6.366459627,76.01713062,73.99783315,,67100.87208,5.492403209,67968111399.0,80000071507.0,36847.53547,37179.41254,36082.84279,37925.0,1.661772727,0.797188497,102.1711326,0.3042703441567958,,,0.5604493070408163
158,158,1992M03 [1992M03],Japan,99.09365559,98.68554429,2.006239584,,98.65424431,130.9339521,67330.31597,2.083218265,139929000000.0,164488000000.0,18107.51132,19061.47083,26096.0,29876.0,132.8627273,132.8627273,71.30472881,26.440141676777884,-5.497271467174939,2.8297449417257607,0.21257329234693878
159,159,1992M03 [1992M03],United Kingdom,,70.54112245,7.001981278,,70.59252175,46.27058438,41067.52696,9.8,37000064753.0,42535552545.0,88.77185539,17215.0,8470.346213,8479.950617,0.579429142,0.579429142,,,-0.5643504194866575,,1.7477604332011993
160,160,1992M03 [1992M03],United States,66.51945149,63.95755168,3.189910979,66.12791378,64.28627467,31.01275594,76990.43641,7.4,169681000000.0,170848000000.0,42016.90788,43343.9,37208.1,39816.9,1.0,1.0,58.68863001,-2.554460254012676,-4.373338796917537,,1.3197374699682527
161,161,1992M04 [1992M04],Canada,76.07526882,72.27979275,1.684843314,75.73595004,72.71937446,25.41566105,14937.22021,10.7,13385339596.0,15804257818.0,15.45179497,12018.0,11207.4,11.87955826,1.187409091,1.187409091,,,5.272685606543463,,1.9082690444135542
162,162,1992M04 [1992M04],France,,75.48373379,2.749638206,78.18844352,75.99102468,39.78243219,37679.60323,8.514814815,27572374445.0,28630000841.0,24.78505516,18984.0,24879.54786,25063.56648,5.577454545,0.790510003,,,-8.468057294624527,,1.5185567785400396
163,163,1992M04 [1992M04],Germany,,74.21790723,6.172839506,76.33832976,74.21451788,,68849.09571,5.576162533,67879955613.0,75207891184.0,37209.64961,37546.64698,37055.31065,36676.0,1.649454545,0.790510003,102.2239675,0.3198601815694558,,,0.9944690045179976
164,164,1992M04 [1992M04],Japan,100.1007049,99.09394554,2.483584626,,99.68944099,112.5416173,67246.9901,2.062712111,139372000000.0,151460000000.0,19307.81937,20066.30314,26772.0,27161.0,133.5395455,133.5395455,71.66793719,-3.902314552681781,13.487865005167372,,0.3678700625194613
165,165,1992M04 [1992M04],United Kingdom,,70.65768761,4.683876394,,71.38953409,48.30922455,41757.19658,9.8,37239547372.0,38230048026.0,81.84495753,17772.0,8906.401174,8993.654321,0.569027114,0.569027114,,,-1.0869273131626382,,1.7477604332011993
166,166,1992M04 [1992M04],United States,66.61032505,64.09549033,3.182827535,66.30921032,64.3785737,31.45840248,77057.01619,7.4,170968000000.0,169016000000.0,43479.41686,42924.3,36558.4,37153.4,1.0,1.0,58.88180459,-2.554067047800584,-4.380896757927079,,1.3197374699682527
167,167,1992M05 [1992M05],Canada,76.07526882,72.45250432,1.364544201,76.00356824,72.80625543,25.23006736,14856.50016,10.9,13383321908.0,16033769659.0,15.87596286,11983.0,11284.0,12.00686267,1.199095238,1.199095238,,,3.651513586054582,,1.9439376246829667
168,168,1992M05 [1992M05],France,,75.69636402,2.89017341,78.3966684,76.23677743,41.63719871,37727.5133,8.603703704,27581395835.0,26091258952.0,28.24386174,17476.0,22683.53528,22471.16002,5.453428571,0.776061404,,,-5.828275661592119,,1.5344094809018167
169,169,1992M05 [1992M05],Germany,,74.43365696,6.317411402,76.44539615,74.4312026,,68111.0536,5.607175797,67174709321.0,71002508452.0,33547.97729,33526.98622,32168.06633,32147.0,1.622238095,0.776061404,102.5356259,0.3160134183427669,,,0.49621024752212384
170,170,1992M05 [1992M05],Japan,100.5035247,98.97768199,2.158250331,,99.79296066,119.9356009,67128.52682,2.09131791,136285000000.0,142658000000.0,18809.16307,17963.88068,27936.0,25761.0,130.6938095,130.6938095,71.27034439,-18.51815020925466,-6.396141147675783,4.654964567300223,0.1850723814159292
171,171,1992M05 [1992M05],United Kingdom,,70.67473046,4.30996492,,71.6172519,53.04749893,42628.73463,9.8,36481185743.0,37296566242.0,83.09729442,17288.0,8986.524559,9029.358025,0.552220145,0.552220145,,,-1.1602011538047226,2.0588901548001206,0.8672566371681416
172,172,1992M05 [1992M05],United States,66.65576184,64.23342897,3.02359882,66.535831,64.47087273,32.24820582,76905.6985,7.6,171525000000.0,170377000000.0,43203.0878,42146.0,36012.0,36736.5,1.0,1.0,59.08440854,-2.959634365970114,-5.428024773900064,1.2516238241576596,0.6725663716814159
173,173,1992M06 [1992M06],Canada,76.07526882,72.62521589,1.136904621,76.09277431,72.98001738,25.27577011,14691.95159,11.4,13365162720.0,16601975878.0,15.55672171,12329.0,11003.1,11.92986002,1.196181818,1.196181818,,,2.991308686889966,0.9810082526820113,1.008849557522124
174,174,1992M06 [1992M06],France,,75.80267914,2.589928058,78.60489328,76.19403782,41.01415525,37375.42996,8.681481481,27253618671.0,29997724982.0,27.18259187,21107.0,25926.92715,27721.30963,5.294136364,0.753463681,,,-15.218612674918957,1.5918496094056793,0.7682726974336284
